Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,-0.00211276254,-0.0149536133,0.0,0.11328125
1.0,4.0,-0.00352127058,-0.00305175781,0.0,0.109375
2.0,8.0,-0.004225525,0.05279541,0.0,0.107421875
3.0,12.0,-0.00140850828,0.18737793,0.0,0.111328125
4.0,16.0,0.004225525,0.289917,0.13333334,0.11328125
5.0,20.0,0.006338287,0.318603516,0.266666681,0.111328125
6.0,24.0,0.0176063534,0.2984619,0.4,0.115234375
7.0,28.0,0.0253531486,0.283203125,0.533333361,0.111328125
8.0,32.0,0.0330999456,0.276794434,0.6666667,0.10546875
9.0,36.0,0.05915735,0.2923584,0.933333337,0.111328125
10.0,40.0,0.0521148071,0.313415527,1.06666672,0.109375
11.0,44.0,0.06267862,0.335693359,1.33333337,0.1171875
12.0,48.0,0.0373254679,0.335998535,1.6,0.115234375
13.0,52.0,0.03239569,0.334472656,2.0,0.115234375
14.0,56.0,0.0309871826,0.30456543,2.26666665,0.115234375
15.0,60.0,0.0352127068,0.297851563,2.66666675,0.111328125
16.0,64.0,0.03239569,0.3173828,2.9333334,0.109375
17.0,68.0,0.0302829277,0.319213867,3.33333325,0.111328125
18.0,72.0,0.0316914357,0.319213867,3.86666656,0.11328125
19.0,76.0,0.0309871826,0.3189087,4.266667,0.115234375
20.0,80.0,0.0549318232,0.335083,4.66666651,0.11328125
21.0,84.0,0.105638124,0.3515625,5.2,0.107421875
22.0,88.0,0.102821104,0.407714844,5.733333,0.107421875
23.0,92.0,0.0774679556,0.436706543,6.266667,0.1171875
24.0,96.0,0.0436637551,0.401611328,6.8,0.111328125
25.0,100.0,0.02887442,0.362548828,7.4666667,0.109375
26.0,104.0,0.02887442,0.342102051,8.0,0.109375
27.0,108.0,0.0309871826,0.351867676,8.666667,0.107421875
28.0,112.0,0.04225525,0.377197266,9.333333,0.109375
29.0,116.0,0.03450845,0.377502441,10.0,0.107421875
30.0,120.0,0.0429595038,0.3945923,10.666667,0.11328125
31.0,124.0,0.045072265,0.395813,11.4666662,0.115234375
32.0,128.0,0.04577652,0.415344238,12.1333332,0.109375
33.0,132.0,0.0401424877,0.3955078,12.9333334,0.109375
34.0,136.0,0.0394382328,0.393981934,13.7333336,0.1171875
35.0,140.0,0.0366212167,0.4360962,14.666667,0.11328125
36.0,144.0,0.03591696,0.417785645,15.4666662,0.1171875
37.0,148.0,0.03591696,0.401306152,16.2666664,0.109375
38.0,152.0,0.045072265,0.3945923,17.2,0.11328125
39.0,156.0,0.05915735,0.416259766,18.1333332,0.109375
40.0,160.0,0.0521148071,0.452575684,19.0666676,0.11328125
41.0,164.0,0.0394382328,0.439147949,20.1333332,0.11328125
42.0,168.0,0.0338042,0.418396,21.0666676,0.115234375
43.0,172.0,0.048593536,0.43182373,22.1333332,0.11328125
44.0,176.0,0.05634033,0.43762207,23.0666676,0.111328125
45.0,180.0,0.0598616,0.450134277,24.1333332,0.115234375
46.0,184.0,0.04577652,0.4510498,25.333334,0.111328125
47.0,188.0,0.0338042,0.439453125,26.4,0.115234375
48.0,192.0,0.0500020422,0.436706543,27.6,0.111328125
49.0,196.0,0.05915735,0.416564941,28.666666,0.11328125
50.0,200.0,0.0556360781,0.4360962,29.8666668,0.107421875
51.0,204.0,0.0415509939,0.454101563,31.0666676,0.107421875
52.0,208.0,0.0253531486,0.453186035,32.4,0.107421875
53.0,212.0,0.052819062,0.438232422,33.6,0.111328125
54.0,216.0,0.0556360781,0.438232422,34.9333344,0.115234375
55.0,220.0,0.04788928,0.453186035,36.1333351,0.11328125
56.0,224.0,0.0281701647,0.476074219,37.4666672,0.11328125
57.0,228.0,0.0464807749,0.459594727,38.9333344,0.107421875
58.0,232.0,0.0570445843,0.439453125,40.2666664,0.11328125
59.0,236.0,0.0394382328,0.454101563,41.6,0.109375
60.0,240.0,0.0232403874,0.496521,43.0666656,0.109375
