Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,0.004225525,-0.01586914,0.0,0.091796875
1.0,4.0,0.00070425414,-0.01586914,0.0,0.08984375
2.0,8.0,0.004225525,0.02960205,0.0,0.08984375
3.0,12.0,0.007042541,0.1776123,0.0,0.09765625
4.0,16.0,0.0169021,0.28503418,0.13333334,0.09375
5.0,20.0,0.0246488955,0.2960205,0.266666681,0.080078125
6.0,24.0,0.0302829277,0.283203125,0.4,0.087890625
7.0,28.0,0.03450845,0.275268555,0.533333361,0.0859375
8.0,32.0,0.0394382328,0.2746582,0.6666667,0.0859375
9.0,36.0,0.0302829277,0.2746582,0.8,0.091796875
10.0,40.0,0.0274659116,0.275268555,1.06666672,0.09375
11.0,44.0,0.0267616566,0.296325684,1.33333337,0.083984375
12.0,48.0,0.0267616566,0.2960205,1.6,0.0859375
13.0,52.0,0.02394464,0.2960205,1.86666667,0.0859375
14.0,56.0,0.02042337,0.3161621,2.26666665,0.083984375
15.0,60.0,0.0190148614,0.3265381,2.5333333,0.087890625
16.0,64.0,0.0154935913,0.317077637,2.9333334,0.0859375
17.0,68.0,0.0190148614,0.3277588,3.33333325,0.08984375
18.0,72.0,0.0267616566,0.3338623,3.73333335,0.091796875
19.0,76.0,0.06127011,0.31829834,4.133333,0.08984375
20.0,80.0,0.0802849755,0.3338623,4.66666651,0.091796875
21.0,84.0,0.09929983,0.385131836,5.0666666,0.091796875
22.0,88.0,0.0725381747,0.4336548,5.6,0.087890625
23.0,92.0,0.05422757,0.42388916,6.133333,0.087890625
24.0,96.0,0.0352127068,0.3668213,6.8,0.08984375
25.0,100.0,0.0260574035,0.355834961,7.33333349,0.0859375
26.0,104.0,0.0260574035,0.354919434,8.0,0.083984375
27.0,108.0,0.0246488955,0.356140137,8.533334,0.09375
28.0,112.0,0.0267616566,0.377197266,9.2,0.087890625
29.0,116.0,0.0267616566,0.363769531,9.866667,0.08984375
30.0,120.0,0.0338042,0.3692627,10.666667,0.091796875
31.0,124.0,0.0380297229,0.391235352,11.333333,0.08984375
32.0,128.0,0.04225525,0.393676758,12.1333332,0.09375
33.0,132.0,0.0436637551,0.394897461,12.9333334,0.087890625
34.0,136.0,0.0401424877,0.3918457,13.7333336,0.091796875
35.0,140.0,0.03239569,0.426635742,14.5333338,0.083984375
36.0,144.0,0.0380297229,0.435791016,15.333333,0.08984375
37.0,148.0,0.0274659116,0.4159546,16.2666664,0.091796875
38.0,152.0,0.04225525,0.393676758,17.2,0.083984375
39.0,156.0,0.0429595038,0.3942871,18.1333332,0.095703125
40.0,160.0,0.0366212167,0.4144287,19.0666676,0.08984375
41.0,164.0,0.0253531486,0.4144287,20.0,0.08984375
42.0,168.0,0.0394382328,0.401000977,20.9333324,0.0859375
43.0,172.0,0.03450845,0.4147339,22.0,0.0859375
