Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,-0.00352127058,-0.0152587891,0.0,0.12109375
1.0,4.0,-0.00211276254,-0.00335693359,0.0,0.12109375
2.0,8.0,-0.00281701656,0.07110596,0.0,0.11328125
3.0,12.0,-0.00070425414,0.182189941,0.0,0.12109375
4.0,16.0,0.00070425414,0.272827148,0.13333334,0.123046875
5.0,20.0,0.009859558,0.296936035,0.13333334,0.12109375
6.0,24.0,0.00140850828,0.2972412,0.266666681,0.12109375
7.0,28.0,0.00140850828,0.2758789,0.533333361,0.11328125
8.0,32.0,0.0309871826,0.260009766,0.6666667,0.1171875
9.0,36.0,0.0302829277,0.269165039,0.8,0.12109375
10.0,40.0,0.048593536,0.296325684,1.06666672,0.12890625
11.0,44.0,0.06408713,0.305175781,1.33333337,0.123046875
12.0,48.0,0.04084674,0.296936035,1.6,0.125
13.0,52.0,0.0401424877,0.3164673,1.86666667,0.115234375
14.0,56.0,0.0394382328,0.317993164,2.26666665,0.1171875
15.0,60.0,0.03591696,0.32043457,2.5333333,0.12109375
16.0,64.0,0.0338042,0.30456543,2.9333334,0.123046875
17.0,68.0,0.03239569,0.310668945,3.33333325,0.126953125
18.0,72.0,0.0246488955,0.317993164,3.73333335,0.115234375
19.0,76.0,0.0598616,0.31829834,4.266667,0.125
20.0,80.0,0.0584530942,0.328674316,4.66666651,0.125
21.0,84.0,0.06972116,0.33416748,5.2,0.126953125
22.0,88.0,0.0774679556,0.375976563,5.733333,0.125
23.0,92.0,0.07183392,0.393371582,6.266667,0.119140625
24.0,96.0,0.0549318232,0.393371582,6.8,0.1171875
25.0,100.0,0.0366212167,0.364379883,7.33333349,0.123046875
26.0,104.0,0.03239569,0.356140137,8.0,0.1171875
27.0,108.0,0.0338042,0.357055664,8.666667,0.1171875
28.0,112.0,0.0373254679,0.356140137,9.333333,0.115234375
29.0,116.0,0.0330999456,0.356140137,10.0,0.123046875
30.0,120.0,0.03239569,0.363464355,10.666667,0.119140625
31.0,124.0,0.04788928,0.3768921,11.333333,0.1171875
