Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,-0.007042541,-0.01586914,0.0,0.078125
1.0,4.0,-0.006338287,0.0,0.0,0.083984375
2.0,8.0,-0.004225525,0.06744385,0.0,0.08203125
3.0,12.0,-0.00281701656,0.177001953,0.0,0.076171875
4.0,16.0,-0.00352127058,0.255126953,0.13333334,0.076171875
5.0,20.0,-0.00140850828,0.2658081,0.266666681,0.078125
6.0,24.0,0.004929779,0.2584839,0.4,0.076171875
7.0,28.0,0.009155304,0.237731934,0.533333361,0.080078125
8.0,32.0,0.0147893373,0.249633789,0.6666667,0.0703125
9.0,36.0,0.0197191164,0.2581787,0.8,0.08203125
10.0,40.0,0.0232403874,0.286865234,1.06666672,0.08203125
11.0,44.0,0.0161978453,0.3164673,1.33333337,0.07421875
12.0,48.0,0.0105638122,0.305786133,1.6,0.078125
13.0,52.0,0.02887442,0.2770996,1.86666667,0.076171875
14.0,56.0,0.03591696,0.274963379,2.26666665,0.07421875
15.0,60.0,0.0246488955,0.29296875,2.5333333,0.076171875
16.0,64.0,0.0218318775,0.31829834,2.9333334,0.078125
17.0,68.0,0.0218318775,0.325622559,3.33333325,0.078125
18.0,72.0,0.0218318775,0.3326416,3.73333335,0.08203125
19.0,76.0,0.0197191164,0.324707031,4.133333,0.080078125
20.0,80.0,0.02042337,0.317993164,4.66666651,0.076171875
21.0,84.0,0.0507062972,0.3265381,5.2,0.078125
22.0,88.0,0.06690414,0.346069336,5.6,0.076171875
23.0,92.0,0.0767637044,0.385131836,6.133333,0.072265625
24.0,96.0,0.0570445843,0.4119873,6.8,0.07421875
25.0,100.0,0.0464807749,0.414123535,7.33333349,0.078125
26.0,104.0,0.0415509939,0.3793335,8.0,0.072265625
27.0,108.0,0.0394382328,0.3768921,8.533334,0.07421875
28.0,112.0,0.0366212167,0.3765869,9.2,0.078125
29.0,116.0,0.0352127068,0.3765869,9.866667,0.080078125
30.0,120.0,0.0338042,0.358276367,10.666667,0.07421875
31.0,124.0,0.0295786746,0.3555298,11.333333,0.08203125
