Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,0.00281701656,-0.0152587891,0.0,0.078125
1.0,4.0,0.00281701656,-0.009155273,0.0,0.072265625
2.0,8.0,0.00281701656,0.06561279,0.0,0.072265625
3.0,12.0,0.0140850823,0.180969238,0.0,0.078125
4.0,16.0,0.0211276244,0.2709961,0.13333334,0.076171875
5.0,20.0,0.0302829277,0.314331055,0.13333334,0.080078125
6.0,24.0,0.0309871826,0.307006836,0.266666681,0.076171875
7.0,28.0,0.0366212167,0.286865234,0.533333361,0.07421875
8.0,32.0,0.0330999456,0.275268555,0.6666667,0.07421875
9.0,36.0,0.0330999456,0.293273926,0.8,0.07421875
10.0,40.0,0.0260574035,0.299072266,1.06666672,0.072265625
11.0,44.0,0.0330999456,0.2975464,1.33333337,0.072265625
12.0,48.0,0.06127011,0.27557373,1.6,0.0703125
13.0,52.0,0.0676084,0.2859497,1.86666667,0.07421875
14.0,56.0,0.0605658554,0.330505371,2.26666665,0.076171875
15.0,60.0,0.05422757,0.354309082,2.5333333,0.078125
16.0,64.0,0.0394382328,0.355834961,2.9333334,0.07421875
17.0,68.0,0.03239569,0.336914063,3.33333325,0.072265625
18.0,72.0,0.0281701647,0.334472656,3.73333335,0.07421875
19.0,76.0,0.02887442,0.345458984,4.133333,0.07421875
20.0,80.0,0.0295786746,0.334472656,4.66666651,0.078125
21.0,84.0,0.0338042,0.317993164,5.2,0.078125
22.0,88.0,0.0387339778,0.344238281,5.733333,0.07421875
23.0,92.0,0.0401424877,0.355834961,6.266667,0.07421875
24.0,96.0,0.0366212167,0.3552246,6.8,0.078125
25.0,100.0,0.0387339778,0.335083,7.33333349,0.07421875
26.0,104.0,0.0387339778,0.334777832,8.0,0.080078125
27.0,108.0,0.03239569,0.375061035,8.666667,0.080078125
28.0,112.0,0.0330999456,0.377807617,9.333333,0.08203125
29.0,116.0,0.0352127068,0.358581543,10.0,0.072265625
30.0,120.0,0.0380297229,0.355834961,10.666667,0.076171875
31.0,124.0,0.0394382328,0.374755859,11.333333,0.08203125
32.0,128.0,0.0401424877,0.3765869,12.1333332,0.078125
33.0,132.0,0.0401424877,0.3781128,12.9333334,0.078125
34.0,136.0,0.0373254679,0.393371582,13.7333336,0.080078125
35.0,140.0,0.04225525,0.411682129,14.5333338,0.076171875
36.0,144.0,0.0330999456,0.4046631,15.4666662,0.07421875
37.0,148.0,0.0380297229,0.393676758,16.2666664,0.078125
38.0,152.0,0.0415509939,0.392456055,17.2,0.07421875
39.0,156.0,0.0436637551,0.403747559,18.1333332,0.08203125
40.0,160.0,0.0436637551,0.4147339,19.0666676,0.078125
41.0,164.0,0.0394382328,0.395813,20.0,0.07421875
42.0,168.0,0.0366212167,0.393676758,21.0666676,0.078125
43.0,172.0,0.0373254679,0.4156494,22.0,0.07421875
44.0,176.0,0.04225525,0.426635742,23.0666676,0.072265625
45.0,180.0,0.0387339778,0.415344238,24.1333332,0.07421875
46.0,184.0,0.0429595038,0.425415039,25.2,0.078125
47.0,188.0,0.04225525,0.435791016,26.4,0.078125
48.0,192.0,0.0401424877,0.436706543,27.4666672,0.08203125
49.0,196.0,0.04225525,0.417785645,28.666666,0.080078125
50.0,200.0,0.0401424877,0.415344238,29.8666668,0.07421875
