Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,0.006338287,-0.01159668,0.0,0.09765625
1.0,4.0,0.004929779,-0.00183105469,0.0,0.099609375
2.0,8.0,0.00774679566,0.07446289,0.0,0.099609375
3.0,12.0,0.0154935913,0.184021,0.13333334,0.095703125
4.0,16.0,0.0260574035,0.270080566,0.13333334,0.095703125
5.0,20.0,0.0267616566,0.291748047,0.266666681,0.09375
6.0,24.0,0.03450845,0.30090332,0.4,0.1015625
7.0,28.0,0.0366212167,0.280151367,0.533333361,0.09765625
8.0,32.0,0.0352127068,0.2786255,0.6666667,0.099609375
9.0,36.0,0.02887442,0.2972412,0.933333337,0.09375
10.0,40.0,0.0281701647,0.331115723,1.06666672,0.103515625
11.0,44.0,0.0260574035,0.325622559,1.33333337,0.099609375
12.0,48.0,0.0246488955,0.301818848,1.6,0.1015625
13.0,52.0,0.0246488955,0.299377441,2.0,0.09765625
14.0,56.0,0.0253531486,0.280761719,2.26666665,0.103515625
15.0,60.0,0.0253531486,0.318603516,2.66666675,0.09765625
16.0,64.0,0.045072265,0.3314209,2.9333334,0.09765625
17.0,68.0,0.048593536,0.3515625,3.33333325,0.099609375
18.0,72.0,0.06479138,0.379943848,3.73333335,0.099609375
19.0,76.0,0.06267862,0.3805542,4.266667,0.09765625
20.0,80.0,0.07042541,0.380249023,4.66666651,0.1015625
21.0,84.0,0.04929779,0.390625,5.2,0.1015625
22.0,88.0,0.0274659116,0.396118164,5.733333,0.09375
23.0,92.0,0.04929779,0.380859375,6.266667,0.1015625
24.0,96.0,0.0401424877,0.377807617,6.8,0.09375
25.0,100.0,0.03239569,0.39642334,7.33333349,0.09765625
26.0,104.0,0.0401424877,0.380859375,8.0,0.09765625
27.0,108.0,0.0380297229,0.3955078,8.666667,0.103515625
28.0,112.0,0.04225525,0.397338867,9.333333,0.099609375
29.0,116.0,0.0316914357,0.396728516,10.0,0.099609375
30.0,120.0,0.0309871826,0.39642334,10.666667,0.099609375
31.0,124.0,0.03239569,0.3970337,11.4666662,0.09765625
32.0,128.0,0.0380297229,0.3970337,12.1333332,0.095703125
33.0,132.0,0.0464807749,0.39642334,12.9333334,0.095703125
34.0,136.0,0.0429595038,0.418396,13.7333336,0.099609375
35.0,140.0,0.0366212167,0.417785645,14.5333338,0.1015625
36.0,144.0,0.0330999456,0.4171753,15.4666662,0.099609375
37.0,148.0,0.0394382328,0.397949219,16.2666664,0.095703125
38.0,152.0,0.0380297229,0.417785645,17.2,0.099609375
39.0,156.0,0.0380297229,0.4321289,18.1333332,0.1015625
40.0,160.0,0.04436801,0.439147949,19.0666676,0.1015625
41.0,164.0,0.0436637551,0.419311523,20.0,0.099609375
42.0,168.0,0.0464807749,0.417785645,21.0666676,0.099609375
43.0,172.0,0.04225525,0.438232422,22.0,0.099609375
44.0,176.0,0.0415509939,0.438842773,23.0666676,0.099609375
45.0,180.0,0.0429595038,0.419006348,24.1333332,0.099609375
46.0,184.0,0.0394382328,0.418701172,25.2,0.095703125
47.0,188.0,0.04788928,0.4397583,26.4,0.107421875
48.0,192.0,0.0471850261,0.440063477,27.4666672,0.103515625
49.0,196.0,0.04436801,0.439453125,28.666666,0.1015625
50.0,200.0,0.0471850261,0.4397583,29.8666668,0.09765625
51.0,204.0,0.0387339778,0.439147949,31.0666676,0.095703125
52.0,208.0,0.0436637551,0.4550171,32.2666664,0.1015625
53.0,212.0,0.04577652,0.455322266,33.6,0.09765625
54.0,216.0,0.0429595038,0.455322266,34.8,0.09765625
55.0,220.0,0.0338042,0.455322266,36.1333351,0.095703125
56.0,224.0,0.04225525,0.4550171,37.4666672,0.099609375
57.0,228.0,0.04225525,0.47668457,38.8,0.099609375
58.0,232.0,0.0401424877,0.477294922,40.2666664,0.09765625
59.0,236.0,0.0436637551,0.455932617,41.6,0.09765625
60.0,240.0,0.0521148071,0.496826172,43.0666656,0.09765625
61.0,244.0,0.0500020422,0.499267578,44.5333328,0.1015625
62.0,248.0,0.045072265,0.484924316,46.0,0.09765625
63.0,250.0,0.048593536,0.4776001,47.4666672,0.095703125
64.0,250.0,0.04577652,0.42755127,48.9333344,0.10546875
65.0,250.0,0.03591696,0.3475952,50.4,0.09375
66.0,250.0,0.0352127068,0.3012085,52.0,0.1015625
67.0,250.0,0.03591696,0.312805176,53.4666672,0.09765625
68.0,250.0,0.03450845,0.335998535,54.9333344,0.10546875
69.0,250.0,0.03239569,0.338134766,56.4,0.1015625
70.0,250.0,0.0330999456,0.320739746,57.8666649,0.10546875
71.0,250.0,0.03239569,0.320739746,59.4666672,0.1015625
72.0,250.0,0.0316914357,0.30090332,60.9333344,0.099609375
73.0,250.0,0.0232403874,0.300292969,62.4,0.09375
74.0,250.0,0.0436637551,0.299682617,63.8666649,0.103515625
75.0,250.0,0.0316914357,0.319213867,65.3333359,0.1015625
76.0,250.0,0.0309871826,0.321044922,66.9333344,0.099609375
77.0,250.0,0.0302829277,0.2999878,68.4,0.095703125
78.0,250.0,0.0380297229,0.318603516,69.86667,0.091796875
79.0,250.0,0.02887442,0.319824219,71.3333359,0.103515625
80.0,250.0,0.0309871826,0.301513672,72.8,0.099609375
81.0,250.0,0.0387339778,0.299682617,74.4,0.09765625
82.0,250.0,0.0330999456,0.32043457,75.86667,0.1015625
83.0,250.0,0.02887442,0.301513672,77.3333359,0.099609375
84.0,250.0,0.0274659116,0.3201294,78.8,0.1015625
85.0,250.0,0.03591696,0.3213501,80.26667,0.095703125
