Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,0.00845105,-0.0140380859,0.0,0.09765625
1.0,4.0,0.01197232,-0.012512207,0.0,0.099609375
2.0,8.0,-0.00140850828,0.04272461,0.0,0.08984375
3.0,12.0,0.0126765743,0.169372559,0.13333334,0.08984375
4.0,16.0,0.0176063534,0.270385742,0.13333334,0.09765625
5.0,20.0,0.0267616566,0.276184082,0.266666681,0.09375
6.0,24.0,0.0429595038,0.2770996,0.4,0.09765625
7.0,28.0,0.0253531486,0.276489258,0.533333361,0.095703125
8.0,32.0,0.0281701647,0.2774048,0.6666667,0.103515625
9.0,36.0,0.0338042,0.2770996,0.933333337,0.09375
10.0,40.0,0.0387339778,0.2984619,1.2,0.08984375
11.0,44.0,0.02042337,0.2984619,1.33333337,0.08984375
12.0,48.0,0.0246488955,0.284729,1.6,0.099609375
13.0,52.0,0.0281701647,0.300598145,2.0,0.099609375
14.0,56.0,0.0197191164,0.334777832,2.26666665,0.095703125
15.0,60.0,0.0352127068,0.323486328,2.66666675,0.08984375
16.0,64.0,0.0619743653,0.319213867,2.9333334,0.1015625
17.0,68.0,0.0774679556,0.33203125,3.33333325,0.09765625
18.0,72.0,0.06831265,0.3591919,3.73333335,0.08984375
19.0,76.0,0.06267862,0.393676758,4.266667,0.095703125
20.0,80.0,0.0429595038,0.3955078,4.66666651,0.095703125
21.0,84.0,0.0535233133,0.379943848,5.2,0.095703125
22.0,88.0,0.0394382328,0.381164551,5.733333,0.087890625
23.0,92.0,0.0338042,0.3793335,6.266667,0.099609375
24.0,96.0,0.0295786746,0.3793335,6.8,0.08984375
25.0,100.0,0.0295786746,0.358276367,7.33333349,0.095703125
26.0,104.0,0.02394464,0.358276367,8.0,0.09375
27.0,108.0,0.0295786746,0.380859375,8.666667,0.09765625
28.0,112.0,0.0295786746,0.3817749,9.333333,0.095703125
29.0,116.0,0.02887442,0.380859375,10.0,0.095703125
30.0,120.0,0.03591696,0.394897461,10.666667,0.09375
31.0,124.0,0.04084674,0.3955078,11.4666662,0.09765625
32.0,128.0,0.03591696,0.4159546,12.1333332,0.095703125
33.0,132.0,0.0471850261,0.4171753,12.9333334,0.09375
34.0,136.0,0.0352127068,0.4333496,13.7333336,0.095703125
35.0,140.0,0.0330999456,0.4547119,14.5333338,0.095703125
36.0,144.0,0.0352127068,0.441589355,15.4666662,0.08984375
37.0,148.0,0.02042337,0.421447754,16.2666664,0.09765625
38.0,152.0,0.04225525,0.416259766,17.2,0.095703125
39.0,156.0,0.0295786746,0.4373169,18.1333332,0.091796875
40.0,160.0,0.03450845,0.4385376,19.0666676,0.095703125
41.0,164.0,0.04084674,0.4385376,20.0,0.09375
42.0,168.0,0.0338042,0.438232422,21.0666676,0.09375
43.0,172.0,0.0429595038,0.455932617,22.0,0.09375
44.0,176.0,0.0316914357,0.475769043,23.0666676,0.095703125
45.0,180.0,0.0380297229,0.4763794,24.1333332,0.09765625
46.0,184.0,0.0338042,0.476074219,25.2,0.09765625
