Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,0.00352127058,0.00518798828,0.0,0.08984375
1.0,4.0,0.00140850828,0.00457763672,0.0,0.08203125
2.0,8.0,0.00774679566,0.09277344,0.0,0.091796875
3.0,12.0,0.0161978453,0.172424316,0.0,0.083984375
4.0,16.0,0.0260574035,0.25390625,0.13333334,0.0859375
5.0,20.0,0.0267616566,0.2935791,0.266666681,0.0859375
6.0,24.0,0.0316914357,0.300292969,0.4,0.083984375
7.0,28.0,0.0366212167,0.27923584,0.533333361,0.080078125
8.0,32.0,0.0366212167,0.279541016,0.6666667,0.083984375
9.0,36.0,0.02887442,0.2999878,0.933333337,0.083984375
10.0,40.0,0.0274659116,0.314331055,1.06666672,0.091796875
11.0,44.0,0.0267616566,0.3076172,1.33333337,0.083984375
12.0,48.0,0.0260574035,0.301818848,1.6,0.0859375
13.0,52.0,0.0225361325,0.300598145,1.86666667,0.083984375
14.0,56.0,0.0253531486,0.300292969,2.26666665,0.087890625
15.0,60.0,0.0260574035,0.300292969,2.5333333,0.091796875
16.0,64.0,0.0274659116,0.321960449,2.9333334,0.087890625
17.0,68.0,0.0253531486,0.321960449,3.33333325,0.0859375
18.0,72.0,0.06972116,0.338439941,3.73333335,0.080078125
19.0,76.0,0.100708343,0.360107422,4.266667,0.0859375
20.0,80.0,0.0739466846,0.392150879,4.66666651,0.08984375
21.0,84.0,0.04436801,0.396728516,5.2,0.087890625
22.0,88.0,0.03450845,0.3970337,5.733333,0.087890625
23.0,92.0,0.0309871826,0.382080078,6.266667,0.083984375
24.0,96.0,0.0373254679,0.360107422,6.8,0.083984375
25.0,100.0,0.0380297229,0.3604126,7.33333349,0.0859375
26.0,104.0,0.03239569,0.37902832,8.0,0.08203125
27.0,108.0,0.03239569,0.3918457,8.666667,0.08984375
28.0,112.0,0.0415509939,0.39642334,9.333333,0.0859375
29.0,116.0,0.0429595038,0.382385254,10.0,0.087890625
30.0,120.0,0.0352127068,0.3918457,10.666667,0.083984375
31.0,124.0,0.03450845,0.416564941,11.333333,0.083984375
32.0,128.0,0.0309871826,0.419311523,12.1333332,0.087890625
33.0,132.0,0.0338042,0.399780273,12.9333334,0.087890625
34.0,136.0,0.0366212167,0.397949219,13.7333336,0.087890625
35.0,140.0,0.0373254679,0.4119873,14.5333338,0.087890625
36.0,144.0,0.0415509939,0.418701172,15.4666662,0.08984375
37.0,148.0,0.0436637551,0.419311523,16.2666664,0.091796875
38.0,152.0,0.0387339778,0.4333496,17.2,0.0859375
39.0,156.0,0.0394382328,0.440673828,18.1333332,0.083984375
40.0,160.0,0.0464807749,0.420532227,19.0666676,0.091796875
41.0,164.0,0.0401424877,0.419921875,20.0,0.08203125
42.0,168.0,0.0380297229,0.434265137,21.0666676,0.087890625
