Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,0.004225525,-0.0131225586,0.13333334,0.125
1.0,4.0,0.00281701656,0.0,0.13333334,0.12890625
2.0,8.0,0.005634033,0.07293701,0.13333334,0.13671875
3.0,12.0,0.00774679566,0.18157959,0.13333334,0.125
4.0,16.0,0.00845105,0.257568359,0.13333334,0.12890625
5.0,20.0,0.0147893373,0.2774048,0.266666681,0.119140625
6.0,24.0,0.0253531486,0.2774048,0.4,0.12109375
7.0,28.0,0.0436637551,0.269165039,0.533333361,0.12109375
8.0,32.0,0.0436637551,0.278930664,0.8,0.126953125
9.0,36.0,0.0401424877,0.2960205,0.933333337,0.125
10.0,40.0,0.0316914357,0.2984619,1.2,0.1171875
11.0,44.0,0.0274659116,0.2987671,1.4666667,0.125
12.0,48.0,0.0267616566,0.28137207,1.73333335,0.123046875
13.0,52.0,0.0267616566,0.2786255,2.0,0.123046875
14.0,56.0,0.0260574035,0.3048706,2.26666665,0.126953125
15.0,60.0,0.0253531486,0.3363037,2.66666675,0.126953125
16.0,64.0,0.0267616566,0.336914063,3.0666666,0.125
17.0,68.0,0.06619989,0.3225708,3.4666667,0.12109375
18.0,72.0,0.0619743653,0.335998535,3.86666656,0.126953125
19.0,76.0,0.06831265,0.358276367,4.266667,0.130859375
20.0,80.0,0.05774884,0.3692627,4.8,0.123046875
21.0,84.0,0.0500020422,0.379638672,5.2,0.12109375
22.0,88.0,0.04929779,0.3793335,5.733333,0.12109375
23.0,92.0,0.0380297229,0.3866577,6.266667,0.125
24.0,96.0,0.0309871826,0.379943848,6.9333334,0.12109375
25.0,100.0,0.0330999456,0.3591919,7.4666667,0.12109375
26.0,104.0,0.03591696,0.3579712,8.133333,0.126953125
27.0,108.0,0.0366212167,0.379638672,8.666667,0.126953125
28.0,112.0,0.0366212167,0.3793335,9.333333,0.12890625
29.0,116.0,0.0415509939,0.388793945,10.0,0.123046875
30.0,120.0,0.0338042,0.379943848,10.8,0.125
31.0,124.0,0.0302829277,0.4144287,11.4666662,0.125
32.0,128.0,0.02394464,0.398864746,12.2666664,0.123046875
33.0,132.0,0.03591696,0.38269043,13.0666666,0.12109375
34.0,136.0,0.0415509939,0.378417969,13.8666668,0.12109375
35.0,140.0,0.0373254679,0.425415039,14.666667,0.119140625
36.0,144.0,0.0394382328,0.4385376,15.4666662,0.12109375
37.0,148.0,0.0387339778,0.420227051,16.4,0.119140625
38.0,152.0,0.0309871826,0.408630371,17.333334,0.12109375
39.0,156.0,0.0295786746,0.426330566,18.2666664,0.11328125
40.0,160.0,0.0373254679,0.439147949,19.2,0.1171875
41.0,164.0,0.0352127068,0.418701172,20.1333332,0.12109375
42.0,168.0,0.0352127068,0.437927246,21.0666676,0.115234375
43.0,172.0,0.0373254679,0.439147949,22.1333332,0.119140625
44.0,176.0,0.0352127068,0.4547119,23.2,0.1171875
45.0,180.0,0.0464807749,0.439453125,24.2666664,0.126953125
46.0,184.0,0.04788928,0.439453125,25.333334,0.126953125
47.0,188.0,0.0366212167,0.455322266,26.4,0.126953125
48.0,192.0,0.0415509939,0.455627441,27.6,0.123046875
49.0,196.0,0.0507062972,0.448303223,28.8,0.119140625
50.0,200.0,0.0429595038,0.438232422,29.8666668,0.119140625
51.0,204.0,0.04577652,0.463562,31.2,0.125
52.0,208.0,0.0309871826,0.477294922,32.4,0.125
53.0,212.0,0.04084674,0.456542969,33.6,0.119140625
54.0,216.0,0.0436637551,0.4397583,34.9333344,0.123046875
55.0,220.0,0.04929779,0.455322266,36.2666664,0.125
56.0,224.0,0.0500020422,0.463562,37.6,0.123046875
57.0,228.0,0.0514105521,0.47668457,38.9333344,0.12109375
58.0,232.0,0.04084674,0.4550171,40.2666664,0.119140625
59.0,236.0,0.0500020422,0.4397583,41.7333336,0.123046875
60.0,240.0,0.04577652,0.4724121,43.0666656,0.123046875
61.0,244.0,0.0415509939,0.476074219,44.5333328,0.12109375
62.0,248.0,0.0521148071,0.441589355,46.0,0.123046875
63.0,250.0,0.0521148071,0.452575684,47.6,0.12109375
64.0,250.0,0.0352127068,0.413513184,49.0666656,0.12890625
65.0,250.0,0.04225525,0.334777832,50.5333328,0.119140625
66.0,250.0,0.0394382328,0.2798462,52.0,0.125
67.0,250.0,0.0267616566,0.2960205,53.4666672,0.125
68.0,250.0,0.0246488955,0.319824219,55.0666656,0.12109375
69.0,250.0,0.0309871826,0.300292969,56.5333328,0.125
70.0,250.0,0.02887442,0.299072266,58.0,0.12109375
71.0,250.0,0.0267616566,0.3201294,59.4666672,0.12109375
72.0,250.0,0.0387339778,0.319824219,60.9333344,0.115234375
73.0,250.0,0.0267616566,0.317688,62.5333328,0.126953125
74.0,250.0,0.0330999456,0.3213501,64.0,0.12109375
75.0,250.0,0.0267616566,0.320739746,65.46667,0.12109375
76.0,250.0,0.0366212167,0.300292969,66.9333344,0.123046875
77.0,250.0,0.0338042,0.319824219,68.4,0.12109375
78.0,250.0,0.0380297229,0.3338623,70.0,0.125
79.0,250.0,0.03450845,0.32043457,71.46667,0.1171875
80.0,250.0,0.0267616566,0.32043457,72.9333344,0.12109375
81.0,250.0,0.0352127068,0.32043457,74.4,0.12109375
82.0,250.0,0.0260574035,0.299682617,75.86667,0.125
83.0,250.0,0.0309871826,0.299072266,77.46667,0.12109375
84.0,250.0,0.0260574035,0.2987671,78.9333344,0.123046875
85.0,250.0,0.0267616566,0.319824219,80.4,0.12109375
86.0,250.0,0.0380297229,0.302124023,81.86667,0.123046875
87.0,250.0,0.03239569,0.299072266,83.3333359,0.126953125
88.0,250.0,0.0302829277,0.3173828,84.8,0.123046875
89.0,250.0,0.03450845,0.299377441,86.4,0.12109375
90.0,250.0,0.03450845,0.299682617,87.86667,0.12109375
91.0,250.0,0.0338042,0.299072266,89.3333359,0.130859375
92.0,250.0,0.0373254679,0.299377441,90.8,0.12109375
93.0,250.0,0.0309871826,0.289917,92.26667,0.125
94.0,250.0,0.0232403874,0.2770996,93.86667,0.126953125
95.0,250.0,0.03239569,0.277709961,95.3333359,0.123046875
96.0,250.0,0.0380297229,0.29510498,96.8,0.12890625
97.0,250.0,0.0260574035,0.299377441,98.26667,0.126953125
98.0,250.0,0.0338042,0.299377441,99.73333,0.119140625
99.0,250.0,0.0352127068,0.2984619,101.333336,0.125
100.0,250.0,0.0387339778,0.2859497,102.8,0.126953125
101.0,250.0,0.0225361325,0.297851563,104.26667,0.1171875
102.0,250.0,0.03591696,0.299072266,105.73333,0.125
103.0,250.0,0.0295786746,0.2984619,107.2,0.125
104.0,250.0,0.0281701647,0.299682617,108.666664,0.125
105.0,250.0,0.0232403874,0.307006836,110.26667,0.123046875
106.0,250.0,0.0401424877,0.320739746,111.73333,0.119140625
107.0,250.0,0.03591696,0.310974121,113.2,0.126953125
108.0,250.0,0.0302829277,0.299377441,114.666664,0.126953125
109.0,250.0,0.0309871826,0.320739746,116.133331,0.126953125
110.0,250.0,0.0302829277,0.32043457,117.6,0.119140625
111.0,250.0,0.0330999456,0.299682617,119.2,0.12109375
112.0,250.0,0.0225361325,0.3189087,120.666664,0.123046875
113.0,250.0,0.03239569,0.312805176,122.133331,0.125
114.0,250.0,0.0218318775,0.2987671,123.6,0.12109375
115.0,250.0,0.03450845,0.299377441,125.066666,0.125
116.0,250.0,0.0154935913,0.319519043,126.533333,0.123046875
117.0,250.0,0.03450845,0.311889648,128.133331,0.1171875
118.0,250.0,0.0373254679,0.299377441,129.6,0.1328125
119.0,250.0,0.0246488955,0.2987671,131.066666,0.125
120.0,250.0,0.0253531486,0.299682617,132.53334,0.12890625
121.0,250.0,0.0338042,0.2810669,134.0,0.125
122.0,250.0,0.0401424877,0.286560059,135.46666,0.123046875
123.0,250.0,0.0302829277,0.307312,137.066666,0.119140625
124.0,250.0,0.0387339778,0.310668945,138.53334,0.125
125.0,250.0,0.04225525,0.299377441,140.0,0.123046875
126.0,250.0,0.0373254679,0.2960205,141.46666,0.125
127.0,250.0,0.0211276244,0.299072266,142.933334,0.130859375
128.0,250.0,0.0380297229,0.298156738,144.53334,0.123046875
129.0,250.0,0.03239569,0.2774048,146.0,0.125
130.0,250.0,0.0316914357,0.296325684,147.46666,0.12890625
131.0,250.0,0.0176063534,0.299682617,148.933334,0.123046875
132.0,250.0,0.04929779,0.291442871,150.4,0.115234375
133.0,250.0,0.0330999456,0.276794434,151.866669,0.119140625
134.0,250.0,0.02887442,0.299377441,153.46666,0.123046875
135.0,250.0,0.0140850823,0.2984619,154.933334,0.12890625
136.0,250.0,0.0514105521,0.299072266,156.4,0.12109375
137.0,250.0,0.02887442,0.2984619,157.866669,0.12109375
138.0,250.0,0.0176063534,0.316772461,159.333328,0.123046875
139.0,250.0,0.0281701647,0.302734375,160.8,0.126953125
140.0,250.0,0.0380297229,0.277709961,162.4,0.12109375
141.0,250.0,0.02394464,0.307922363,163.866669,0.123046875
142.0,250.0,0.0190148614,0.32043457,165.333328,0.119140625
143.0,250.0,0.0464807749,0.302124023,166.8,0.126953125
144.0,250.0,0.0302829277,0.299072266,168.266663,0.119140625
145.0,250.0,0.0211276244,0.32043457,169.733337,0.126953125
146.0,250.0,0.0267616566,0.312194824,171.333328,0.119140625
147.0,250.0,0.0387339778,0.299377441,172.8,0.123046875
148.0,250.0,0.0352127068,0.3173828,174.266663,0.125
149.0,250.0,0.0225361325,0.32043457,175.733337,0.12109375
150.0,250.0,0.03450845,0.312194824,177.2,0.12109375
151.0,250.0,0.0267616566,0.2987671,178.8,0.12109375
152.0,250.0,0.0309871826,0.299377441,180.266663,0.123046875
153.0,250.0,0.0232403874,0.291442871,181.733337,0.12109375
154.0,250.0,0.0302829277,0.299072266,183.2,0.12890625
155.0,250.0,0.0387339778,0.299682617,184.666672,0.123046875
156.0,250.0,0.02887442,0.2984619,186.133331,0.123046875
157.0,250.0,0.0316914357,0.299377441,187.733337,0.123046875
158.0,250.0,0.0394382328,0.2975464,189.2,0.126953125
159.0,250.0,0.03591696,0.290527344,190.666672,0.12109375
160.0,250.0,0.03591696,0.2774048,192.133331,0.12109375
161.0,250.0,0.0373254679,0.2984619,193.6,0.12109375
162.0,250.0,0.0338042,0.300292969,195.066666,0.126953125
163.0,250.0,0.0330999456,0.28137207,196.666672,0.126953125
164.0,250.0,0.0352127068,0.277709961,198.133331,0.126953125
165.0,250.0,0.0330999456,0.2859497,199.6,0.119140625
166.0,250.0,0.0211276244,0.299377441,201.066666,0.126953125
167.0,250.0,0.0126765743,0.299072266,202.53334,0.12109375
168.0,250.0,0.0316914357,0.2987671,204.133331,0.123046875
169.0,250.0,0.02887442,0.299072266,205.6,0.125
170.0,250.0,0.02042337,0.2987671,207.066666,0.125
171.0,250.0,0.0380297229,0.2999878,208.53334,0.123046875
172.0,250.0,0.0330999456,0.2987671,210.0,0.119140625
173.0,250.0,0.0295786746,0.299377441,211.46666,0.123046875
174.0,250.0,0.0302829277,0.3164673,212.933334,0.12109375
175.0,250.0,0.0267616566,0.311584473,214.53334,0.126953125
176.0,250.0,0.0302829277,0.309448242,216.0,0.1171875
177.0,250.0,0.03450845,0.302734375,217.46666,0.123046875
178.0,250.0,0.0366212167,0.299072266,218.933334,0.125
179.0,250.0,0.0309871826,0.2984619,220.4,0.125
180.0,250.0,0.0394382328,0.299072266,222.0,0.123046875
181.0,250.0,0.0225361325,0.299377441,223.46666,0.1171875
182.0,250.0,0.0380297229,0.299072266,224.933334,0.125
183.0,250.0,0.03450845,0.299377441,226.4,0.12890625
184.0,250.0,0.0309871826,0.299377441,227.866669,0.123046875
185.0,250.0,0.0281701647,0.2770996,229.333328,0.126953125
186.0,250.0,0.0302829277,0.2774048,230.933334,0.123046875
187.0,250.0,0.03239569,0.2987671,232.4,0.130859375
188.0,250.0,0.0253531486,0.297851563,233.866669,0.12109375
189.0,250.0,0.0366212167,0.278015137,235.333328,0.125
190.0,250.0,0.03450845,0.2871704,236.8,0.126953125
191.0,250.0,0.0267616566,0.287780762,238.4,0.126953125
192.0,250.0,0.0295786746,0.2786255,239.866669,0.125
193.0,250.0,0.0309871826,0.278015137,241.333328,0.12109375
194.0,250.0,0.03450845,0.299682617,242.8,0.125
195.0,250.0,0.0267616566,0.299682617,244.266663,0.12890625
196.0,250.0,0.0316914357,0.2987671,245.733337,0.125
197.0,250.0,0.0338042,0.299072266,247.333328,0.12109375
198.0,250.0,0.04225525,0.2987671,248.8,0.123046875
199.0,250.0,0.0274659116,0.299072266,250.266663,0.123046875
200.0,250.0,0.0232403874,0.307312,251.733337,0.123046875
201.0,250.0,0.0338042,0.3024292,253.2,0.123046875
202.0,250.0,0.03239569,0.2874756,254.666672,0.123046875
203.0,250.0,0.0267616566,0.299682617,256.266663,0.125
204.0,250.0,0.0295786746,0.299682617,257.733337,0.12109375
205.0,250.0,0.0380297229,0.300292969,259.2,0.125
206.0,250.0,0.0274659116,0.300598145,260.666656,0.126953125
207.0,250.0,0.0309871826,0.3201294,262.133331,0.1171875
208.0,250.0,0.04225525,0.303039551,263.6,0.123046875
209.0,250.0,0.0387339778,0.299072266,265.2,0.12109375
210.0,250.0,0.0352127068,0.278930664,266.666656,0.123046875
211.0,250.0,0.04225525,0.297851563,268.133331,0.1328125
212.0,250.0,0.04225525,0.299682617,269.6,0.126953125
213.0,250.0,0.0253531486,0.278930664,271.066681,0.130859375
214.0,250.0,0.0218318775,0.2770996,272.533325,0.123046875
215.0,250.0,0.0436637551,0.2874756,274.133331,0.130859375
216.0,250.0,0.0267616566,0.296325684,275.6,0.123046875
217.0,250.0,0.03450845,0.2984619,277.066681,0.123046875
218.0,250.0,0.0169021,0.2987671,278.533325,0.119140625
219.0,250.0,0.0338042,0.299072266,280.0,0.126953125
220.0,250.0,0.0253531486,0.291442871,281.466675,0.123046875
221.0,250.0,0.0267616566,0.298156738,283.066681,0.123046875
222.0,250.0,0.02394464,0.299072266,284.533325,0.125
223.0,250.0,0.0274659116,0.29083252,286.0,0.123046875
224.0,250.0,0.0274659116,0.277709961,287.466675,0.125
225.0,250.0,0.0225361325,0.3076172,288.933319,0.12109375
226.0,250.0,0.0316914357,0.32043457,290.4,0.125
