Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,0.004225525,-0.0143432617,0.0,0.119140625
1.0,4.0,0.00352127058,-0.002746582,0.0,0.123046875
2.0,8.0,0.00211276254,0.0756835938,0.0,0.111328125
3.0,12.0,0.01197232,0.171813965,0.13333334,0.11328125
4.0,16.0,0.0211276244,0.237731934,0.13333334,0.115234375
5.0,20.0,0.0330999456,0.27557373,0.266666681,0.11328125
6.0,24.0,0.0394382328,0.276489258,0.4,0.1171875
7.0,28.0,0.03591696,0.278015137,0.533333361,0.1171875
8.0,32.0,0.03450845,0.276489258,0.6666667,0.115234375
9.0,36.0,0.0253531486,0.276794434,0.933333337,0.1171875
10.0,40.0,0.0232403874,0.296936035,1.06666672,0.11328125
11.0,44.0,0.0232403874,0.3189087,1.33333337,0.12109375
12.0,48.0,0.0211276244,0.2822876,1.6,0.1171875
13.0,52.0,0.0211276244,0.2770996,2.0,0.1171875
14.0,56.0,0.0211276244,0.296325684,2.26666665,0.119140625
15.0,60.0,0.02394464,0.2975464,2.66666675,0.1171875
16.0,64.0,0.04225525,0.2984619,2.9333334,0.1171875
17.0,68.0,0.0605658554,0.3314209,3.33333325,0.115234375
18.0,72.0,0.0605658554,0.377807617,3.73333335,0.1171875
19.0,76.0,0.0556360781,0.395813,4.266667,0.1171875
20.0,80.0,0.0464807749,0.380249023,4.66666651,0.12109375
21.0,84.0,0.0401424877,0.35736084,5.2,0.119140625
22.0,88.0,0.0464807749,0.3567505,5.733333,0.11328125
23.0,92.0,0.0394382328,0.35736084,6.266667,0.111328125
24.0,96.0,0.03450845,0.3567505,6.8,0.11328125
25.0,100.0,0.0387339778,0.357055664,7.4666667,0.1171875
26.0,104.0,0.0373254679,0.3781128,8.0,0.12109375
27.0,108.0,0.0373254679,0.378417969,8.666667,0.115234375
28.0,112.0,0.0316914357,0.378417969,9.333333,0.115234375
29.0,116.0,0.03239569,0.379943848,10.0,0.11328125
30.0,120.0,0.0330999456,0.3793335,10.666667,0.125
