Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,-0.00211276254,-0.00793457,0.0,0.099609375
1.0,4.0,-0.00281701656,0.00122070313,0.0,0.09765625
2.0,8.0,-0.00281701656,0.06378174,0.0,0.1015625
3.0,12.0,0.00281701656,0.179138184,0.0,0.09375
4.0,16.0,-0.00281701656,0.271911621,0.13333334,0.099609375
5.0,20.0,-0.00070425414,0.2975464,0.13333334,0.1015625
6.0,24.0,-0.00211276254,0.2911377,0.266666681,0.1015625
7.0,28.0,0.00845105,0.263061523,0.4,0.095703125
8.0,32.0,0.0176063534,0.261230469,0.6666667,0.091796875
9.0,36.0,0.02394464,0.266113281,0.8,0.1015625
10.0,40.0,0.0415509939,0.284118652,1.06666672,0.1015625
11.0,44.0,0.0387339778,0.297851563,1.33333337,0.095703125
12.0,48.0,0.0338042,0.2984619,1.6,0.09765625
13.0,52.0,0.03239569,0.2984619,1.86666667,0.103515625
14.0,56.0,0.0309871826,0.317993164,2.26666665,0.09765625
15.0,60.0,0.0302829277,0.3274536,2.5333333,0.09765625
16.0,64.0,0.0316914357,0.319824219,2.9333334,0.1015625
17.0,68.0,0.0316914357,0.320739746,3.33333325,0.095703125
18.0,72.0,0.0302829277,0.335693359,3.73333335,0.1015625
19.0,76.0,0.0295786746,0.32043457,4.133333,0.1015625
20.0,80.0,0.0309871826,0.3366089,4.66666651,0.091796875
21.0,84.0,0.0725381747,0.3201294,5.2,0.1015625
22.0,88.0,0.08732751,0.3616333,5.6,0.09765625
23.0,92.0,0.0774679556,0.412902832,6.133333,0.09765625
24.0,96.0,0.06267862,0.398864746,6.8,0.099609375
25.0,100.0,0.0436637551,0.3616333,7.33333349,0.1015625
26.0,104.0,0.0387339778,0.335693359,8.0,0.09375
27.0,108.0,0.0330999456,0.3640747,8.533334,0.09765625
28.0,112.0,0.0330999456,0.377807617,9.2,0.09375
29.0,116.0,0.03591696,0.368347168,9.866667,0.099609375
30.0,120.0,0.0352127068,0.3793335,10.666667,0.09765625
31.0,124.0,0.0366212167,0.392150879,11.333333,0.099609375
32.0,128.0,0.04084674,0.396118164,12.1333332,0.099609375
33.0,132.0,0.04436801,0.382080078,12.9333334,0.10546875
34.0,136.0,0.0429595038,0.38482666,13.7333336,0.09375
35.0,140.0,0.0401424877,0.403747559,14.5333338,0.09375
36.0,144.0,0.0401424877,0.416870117,15.333333,0.09375
37.0,148.0,0.0338042,0.400085449,16.2666664,0.09765625
38.0,152.0,0.0380297229,0.395813,17.2,0.099609375
39.0,156.0,0.0464807749,0.4019165,18.1333332,0.09765625
40.0,160.0,0.0415509939,0.4171753,19.0666676,0.09765625
41.0,164.0,0.0429595038,0.4385376,20.0,0.099609375
42.0,168.0,0.0401424877,0.438842773,20.9333324,0.103515625
43.0,172.0,0.0366212167,0.4434204,22.0,0.09375
44.0,176.0,0.0373254679,0.4397583,23.0666676,0.099609375
45.0,180.0,0.0429595038,0.4385376,24.1333332,0.099609375
46.0,184.0,0.0394382328,0.454101563,25.2,0.09765625
47.0,188.0,0.0464807749,0.4547119,26.2666664,0.095703125
48.0,192.0,0.0366212167,0.454406738,27.4666672,0.09765625
49.0,196.0,0.0387339778,0.44921875,28.666666,0.09765625
50.0,200.0,0.0415509939,0.454101563,29.7333336,0.10546875
51.0,204.0,0.0380297229,0.4550171,31.0666676,0.103515625
52.0,208.0,0.04436801,0.475463867,32.2666664,0.09375
53.0,212.0,0.0295786746,0.4763794,33.4666672,0.09765625
54.0,216.0,0.04929779,0.458068848,34.8,0.09375
55.0,220.0,0.0338042,0.455322266,36.1333351,0.099609375
56.0,224.0,0.0415509939,0.474853516,37.4666672,0.1015625
57.0,228.0,0.03591696,0.47668457,38.8,0.1015625
58.0,232.0,0.0380297229,0.475463867,40.1333351,0.099609375
59.0,236.0,0.0387339778,0.476989746,41.6,0.1015625
60.0,240.0,0.0514105521,0.494384766,42.9333344,0.10546875
61.0,244.0,0.04225525,0.497131348,44.4,0.1015625
62.0,248.0,0.04929779,0.4763794,45.8666649,0.103515625
63.0,250.0,0.0521148071,0.4550171,47.3333321,0.09765625
64.0,250.0,0.0471850261,0.413818359,48.9333344,0.09765625
65.0,250.0,0.0302829277,0.340576172,50.4,0.099609375
66.0,250.0,0.04084674,0.299682617,51.8666649,0.1015625
67.0,250.0,0.048593536,0.2984619,53.3333321,0.099609375
68.0,250.0,0.02887442,0.319213867,54.9333344,0.099609375
69.0,250.0,0.0133808283,0.312805176,56.4,0.099609375
70.0,250.0,0.05422757,0.291748047,57.8666649,0.09765625
71.0,250.0,0.0295786746,0.2770996,59.3333321,0.099609375
72.0,250.0,0.0161978453,0.306396484,60.8,0.09765625
73.0,250.0,0.0366212167,0.3125,62.4,0.09765625
74.0,250.0,0.04436801,0.2810669,63.8666649,0.09765625
75.0,250.0,0.0211276244,0.29510498,65.3333359,0.099609375
76.0,250.0,0.0211276244,0.319519043,66.8,0.1015625
77.0,250.0,0.04436801,0.3201294,68.26667,0.09765625
78.0,250.0,0.0281701647,0.32043457,69.86667,0.099609375
79.0,250.0,0.0183106083,0.319213867,71.3333359,0.099609375
80.0,250.0,0.0147893373,0.3201294,72.8,0.095703125
81.0,250.0,0.06479138,0.299682617,74.26667,0.099609375
82.0,250.0,0.0225361325,0.2987671,75.73333,0.095703125
83.0,250.0,0.00845105,0.333251953,77.2,0.1015625
84.0,250.0,0.0316914357,0.3302002,78.8,0.099609375
85.0,250.0,0.04084674,0.319824219,80.26667,0.08984375
86.0,250.0,0.0218318775,0.325927734,81.73333,0.1015625
87.0,250.0,0.0225361325,0.335693359,83.2,0.103515625
88.0,250.0,0.0415509939,0.313415527,84.6666641,0.09375
89.0,250.0,0.0309871826,0.299072266,86.26667,0.09765625
90.0,250.0,0.0246488955,0.3189087,87.73333,0.095703125
91.0,250.0,0.0267616566,0.335693359,89.2,0.099609375
92.0,250.0,0.03450845,0.312805176,90.6666641,0.1015625
93.0,250.0,0.03591696,0.2987671,92.13333,0.1015625
94.0,250.0,0.0267616566,0.315856934,93.6,0.09765625
95.0,250.0,0.0274659116,0.3201294,95.2,0.1015625
96.0,250.0,0.03239569,0.319519043,96.6666641,0.1015625
97.0,250.0,0.0316914357,0.319519043,98.13333,0.099609375
98.0,250.0,0.0267616566,0.319824219,99.6,0.1015625
99.0,250.0,0.0302829277,0.301818848,101.066666,0.099609375
100.0,250.0,0.0330999456,0.299072266,102.666664,0.095703125
101.0,250.0,0.0232403874,0.299072266,104.133331,0.1015625
102.0,250.0,0.0366212167,0.2975464,105.6,0.09375
103.0,250.0,0.0232403874,0.299072266,107.066666,0.1015625
104.0,250.0,0.0267616566,0.2987671,108.533333,0.095703125
105.0,250.0,0.0260574035,0.2984619,110.0,0.08984375
106.0,250.0,0.0316914357,0.2987671,111.6,0.103515625
107.0,250.0,0.0232403874,0.2975464,113.066666,0.095703125
108.0,250.0,0.0211276244,0.298156738,114.533333,0.09765625
109.0,250.0,0.03239569,0.305786133,116.0,0.099609375
110.0,250.0,0.02887442,0.2984619,117.466667,0.099609375
111.0,250.0,0.0246488955,0.316772461,119.066666,0.1015625
112.0,250.0,0.0267616566,0.319519043,120.533333,0.095703125
113.0,250.0,0.0295786746,0.301513672,122.0,0.091796875
114.0,250.0,0.0302829277,0.299072266,123.466667,0.1015625
115.0,250.0,0.0373254679,0.319213867,124.933334,0.09765625
116.0,250.0,0.0352127068,0.3302002,126.4,0.09375
117.0,250.0,0.0309871826,0.32043457,128.0,0.099609375
118.0,250.0,0.03239569,0.3201294,129.46666,0.099609375
119.0,250.0,0.0352127068,0.319213867,130.933334,0.095703125
120.0,250.0,0.0309871826,0.319213867,132.4,0.099609375
121.0,250.0,0.03450845,0.3201294,133.866669,0.1015625
122.0,250.0,0.0197191164,0.320739746,135.333328,0.10546875
123.0,250.0,0.0380297229,0.32043457,136.933334,0.095703125
124.0,250.0,0.0225361325,0.2984619,138.4,0.1015625
125.0,250.0,0.0330999456,0.318603516,139.866669,0.09765625
126.0,250.0,0.0140850823,0.299682617,141.333328,0.099609375
127.0,250.0,0.0302829277,0.2987671,142.8,0.095703125
128.0,250.0,0.0197191164,0.2984619,144.266663,0.1015625
129.0,250.0,0.0260574035,0.2984619,145.866669,0.099609375
130.0,250.0,0.0295786746,0.29083252,147.333328,0.095703125
131.0,250.0,0.03450845,0.2984619,148.8,0.09765625
132.0,250.0,0.02887442,0.28137207,150.266663,0.103515625
133.0,250.0,0.0274659116,0.284729,151.733337,0.095703125
134.0,250.0,0.0401424877,0.297851563,153.333328,0.103515625
135.0,250.0,0.0274659116,0.299072266,154.8,0.09765625
136.0,250.0,0.0281701647,0.316772461,156.266663,0.1015625
137.0,250.0,0.0274659116,0.312805176,157.733337,0.10546875
138.0,250.0,0.0352127068,0.2911377,159.2,0.095703125
139.0,250.0,0.0330999456,0.2770996,160.666672,0.1015625
140.0,250.0,0.0281701647,0.297851563,162.266663,0.095703125
141.0,250.0,0.0260574035,0.317993164,163.733337,0.1015625
142.0,250.0,0.0316914357,0.310974121,165.2,0.1015625
143.0,250.0,0.0197191164,0.319213867,166.666672,0.095703125
144.0,250.0,0.0232403874,0.319213867,168.133331,0.099609375
145.0,250.0,0.03239569,0.3201294,169.6,0.103515625
146.0,250.0,0.0267616566,0.2987671,171.2,0.095703125
147.0,250.0,0.0246488955,0.319824219,172.666672,0.1015625
148.0,250.0,0.0147893373,0.319824219,174.133331,0.095703125
149.0,250.0,0.0309871826,0.3189087,175.6,0.09375
150.0,250.0,0.0232403874,0.319213867,177.066666,0.103515625
151.0,250.0,0.0211276244,0.3201294,178.53334,0.099609375
152.0,250.0,0.0197191164,0.299072266,180.133331,0.09765625
153.0,250.0,0.0338042,0.285644531,181.6,0.107421875
154.0,250.0,0.0246488955,0.297851563,183.066666,0.1015625
155.0,250.0,0.0232403874,0.319213867,184.53334,0.09765625
156.0,250.0,0.03450845,0.301513672,186.0,0.099609375
157.0,250.0,0.0225361325,0.2984619,187.6,0.099609375
158.0,250.0,0.0211276244,0.2987671,189.066666,0.099609375
159.0,250.0,0.0140850823,0.280456543,190.53334,0.1015625
160.0,250.0,0.0316914357,0.298156738,192.0,0.095703125
161.0,250.0,0.0197191164,0.317077637,193.46666,0.099609375
162.0,250.0,0.0246488955,0.2999878,194.933334,0.099609375
163.0,250.0,0.009859558,0.298156738,196.53334,0.095703125
164.0,250.0,0.0352127068,0.2984619,198.0,0.09765625
165.0,250.0,0.0183106083,0.2984619,199.46666,0.1015625
166.0,250.0,0.02394464,0.297851563,200.933334,0.09375
167.0,250.0,0.0197191164,0.3201294,202.4,0.10546875
168.0,250.0,0.0295786746,0.3189087,203.866669,0.099609375
169.0,250.0,0.0253531486,0.319213867,205.46666,0.09765625
170.0,250.0,0.0218318775,0.299377441,206.933334,0.09765625
171.0,250.0,0.0281701647,0.319213867,208.4,0.09765625
172.0,250.0,0.02394464,0.302734375,209.866669,0.1015625
173.0,250.0,0.0197191164,0.3161621,211.333328,0.1015625
174.0,250.0,0.0126765743,0.319213867,212.8,0.1015625
175.0,250.0,0.0267616566,0.319824219,214.4,0.09765625
176.0,250.0,0.0309871826,0.32043457,215.866669,0.099609375
177.0,250.0,0.0267616566,0.319519043,217.333328,0.103515625
178.0,250.0,0.0281701647,0.319519043,218.8,0.09765625
179.0,250.0,0.03239569,0.319519043,220.266663,0.10546875
180.0,250.0,0.0253531486,0.319824219,221.733337,0.095703125
181.0,250.0,0.0253531486,0.320739746,223.333328,0.09765625
182.0,250.0,0.0380297229,0.319824219,224.8,0.1015625
183.0,250.0,0.0394382328,0.3201294,226.266663,0.095703125
184.0,250.0,0.02394464,0.300598145,227.733337,0.103515625
185.0,250.0,0.0394382328,0.32043457,229.2,0.1015625
186.0,250.0,0.04084674,0.302124023,230.666672,0.09375
187.0,250.0,0.0394382328,0.301513672,232.266663,0.103515625
188.0,250.0,0.009859558,0.319519043,233.733337,0.095703125
189.0,250.0,0.03591696,0.299072266,235.2,0.09765625
190.0,250.0,0.0309871826,0.281677246,236.666672,0.095703125
191.0,250.0,0.02394464,0.276489258,238.133331,0.095703125
192.0,250.0,0.0338042,0.296936035,239.733337,0.1015625
193.0,250.0,0.0436637551,0.2984619,241.2,0.099609375
194.0,250.0,0.0380297229,0.298156738,242.666672,0.1015625
195.0,250.0,0.0147893373,0.319213867,244.133331,0.1015625
196.0,250.0,0.02887442,0.3201294,245.6,0.09765625
197.0,250.0,0.02887442,0.291748047,247.066666,0.099609375
198.0,250.0,0.0253531486,0.295715332,248.666672,0.099609375
199.0,250.0,0.02887442,0.2984619,250.133331,0.091796875
200.0,250.0,0.0197191164,0.319213867,251.6,0.099609375
201.0,250.0,0.03239569,0.319824219,253.066666,0.10546875
202.0,250.0,0.02042337,0.298156738,254.53334,0.095703125
203.0,250.0,0.03239569,0.2984619,256.0,0.1015625
204.0,250.0,0.0176063534,0.299072266,257.6,0.09765625
205.0,250.0,0.02887442,0.297851563,259.066681,0.09375
206.0,250.0,0.0309871826,0.319824219,260.533325,0.09765625
207.0,250.0,0.0183106083,0.319824219,262.0,0.099609375
208.0,250.0,0.02042337,0.312194824,263.466675,0.095703125
209.0,250.0,0.0295786746,0.2987671,265.066681,0.103515625
210.0,250.0,0.0267616566,0.2987671,266.533325,0.1015625
211.0,250.0,0.0183106083,0.3060913,268.0,0.091796875
212.0,250.0,0.0267616566,0.321044922,269.466675,0.099609375
213.0,250.0,0.0309871826,0.305175781,270.933319,0.099609375
214.0,250.0,0.02887442,0.319519043,272.4,0.09375
215.0,250.0,0.02042337,0.3201294,274.0,0.1015625
216.0,250.0,0.0281701647,0.3012085,275.466675,0.1015625
217.0,250.0,0.03239569,0.298156738,276.933319,0.1015625
218.0,250.0,0.0253531486,0.315856934,278.4,0.095703125
219.0,250.0,0.0154935913,0.312805176,279.866669,0.099609375
220.0,250.0,0.0366212167,0.2987671,281.333344,0.099609375
221.0,250.0,0.0338042,0.2984619,282.933319,0.099609375
222.0,250.0,0.0253531486,0.2984619,284.4,0.09375
223.0,250.0,0.0274659116,0.2923584,285.866669,0.09765625
224.0,250.0,0.0309871826,0.29510498,287.333344,0.09765625
225.0,250.0,0.0267616566,0.2984619,288.8,0.09765625
226.0,250.0,0.0225361325,0.299072266,290.266663,0.09765625
227.0,250.0,0.0267616566,0.299377441,291.866669,0.09765625
228.0,250.0,0.03450845,0.299377441,293.333344,0.091796875
229.0,250.0,0.03239569,0.280151367,294.8,0.1015625
230.0,250.0,0.0126765743,0.276794434,296.266663,0.09765625
231.0,250.0,0.0302829277,0.2975464,297.733337,0.09375
232.0,250.0,0.0260574035,0.2984619,299.333344,0.1015625
233.0,250.0,0.0295786746,0.2972412,300.8,0.095703125
234.0,250.0,0.0211276244,0.299072266,302.266663,0.095703125
235.0,250.0,0.0316914357,0.299072266,303.733337,0.1015625
