Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,0.0,-0.01373291,0.0,0.095703125
1.0,4.0,-0.00352127058,-0.002746582,0.0,0.09375
2.0,8.0,-0.00140850828,0.06896973,0.0,0.09765625
3.0,12.0,-0.00352127058,0.187072754,0.0,0.09375
4.0,16.0,0.00140850828,0.2697754,0.13333334,0.103515625
5.0,20.0,0.00070425414,0.276794434,0.266666681,0.09375
6.0,24.0,0.02042337,0.262146,0.4,0.09765625
7.0,28.0,0.0309871826,0.239868164,0.533333361,0.08984375
8.0,32.0,0.0295786746,0.255432129,0.6666667,0.09375
9.0,36.0,0.0366212167,0.276184082,0.933333337,0.09375
10.0,40.0,0.03591696,0.2984619,1.06666672,0.091796875
11.0,44.0,0.0281701647,0.2984619,1.33333337,0.09375
12.0,48.0,0.02887442,0.2987671,1.6,0.09765625
13.0,52.0,0.0253531486,0.2984619,2.0,0.09375
14.0,56.0,0.0281701647,0.317993164,2.26666665,0.091796875
15.0,60.0,0.0260574035,0.3048706,2.66666675,0.09375
16.0,64.0,0.0211276244,0.2786255,2.9333334,0.095703125
17.0,68.0,0.0253531486,0.277709961,3.33333325,0.095703125
18.0,72.0,0.0330999456,0.319213867,3.73333335,0.09375
19.0,76.0,0.04788928,0.335693359,4.266667,0.09375
20.0,80.0,0.0605658554,0.3366089,4.66666651,0.09375
21.0,84.0,0.0774679556,0.357055664,5.2,0.099609375
22.0,88.0,0.0711296648,0.377807617,5.733333,0.095703125
23.0,92.0,0.0549318232,0.3817749,6.266667,0.099609375
24.0,96.0,0.045072265,0.3781128,6.8,0.099609375
25.0,100.0,0.04225525,0.357055664,7.33333349,0.09375
26.0,104.0,0.0415509939,0.377502441,8.0,0.09375
27.0,108.0,0.04084674,0.390625,8.666667,0.095703125
28.0,112.0,0.0394382328,0.37902832,9.333333,0.08984375
29.0,116.0,0.0415509939,0.37902832,10.0,0.095703125
30.0,120.0,0.03591696,0.380249023,10.666667,0.09765625
31.0,124.0,0.0366212167,0.3945923,11.4666662,0.095703125
32.0,128.0,0.03450845,0.401611328,12.1333332,0.095703125
33.0,132.0,0.0267616566,0.395202637,12.9333334,0.1015625
34.0,136.0,0.0436637551,0.3793335,13.7333336,0.09375
35.0,140.0,0.0380297229,0.393981934,14.5333338,0.09765625
36.0,144.0,0.0436637551,0.416870117,15.4666662,0.09375
37.0,148.0,0.0387339778,0.416870117,16.2666664,0.095703125
38.0,152.0,0.0352127068,0.416870117,17.2,0.09375
39.0,156.0,0.0302829277,0.432739258,18.1333332,0.09765625
40.0,160.0,0.045072265,0.418701172,19.0666676,0.099609375
41.0,164.0,0.0387339778,0.416870117,20.0,0.095703125
42.0,168.0,0.0373254679,0.435791016,21.0666676,0.0859375
43.0,172.0,0.03591696,0.4547119,22.0,0.099609375
44.0,176.0,0.0352127068,0.454101563,23.0666676,0.1015625
45.0,180.0,0.04225525,0.418701172,24.1333332,0.10546875
46.0,184.0,0.0401424877,0.416564941,25.2,0.08984375
47.0,188.0,0.04225525,0.44921875,26.4,0.09375
48.0,192.0,0.0373254679,0.4550171,27.4666672,0.095703125
49.0,196.0,0.03450845,0.454101563,28.666666,0.09375
50.0,200.0,0.04225525,0.442810059,29.8666668,0.09765625
51.0,204.0,0.0380297229,0.4547119,31.0666676,0.09765625
52.0,208.0,0.04436801,0.474853516,32.2666664,0.095703125
53.0,212.0,0.0338042,0.46081543,33.6,0.08984375
54.0,216.0,0.03450845,0.4434204,34.8,0.09375
55.0,220.0,0.0415509939,0.438232422,36.1333351,0.09375
56.0,224.0,0.0471850261,0.454101563,37.4666672,0.095703125
57.0,228.0,0.04929779,0.47668457,38.8,0.1015625
58.0,232.0,0.04577652,0.460205078,40.2666664,0.095703125
59.0,236.0,0.0535233133,0.454101563,41.6,0.1015625
60.0,240.0,0.04788928,0.474853516,43.0666656,0.095703125
61.0,244.0,0.04577652,0.47668457,44.5333328,0.1015625
62.0,248.0,0.0394382328,0.4562378,46.0,0.091796875
63.0,250.0,0.0401424877,0.4437256,47.4666672,0.09375
64.0,250.0,0.0387339778,0.402832031,48.9333344,0.09375
65.0,250.0,0.0373254679,0.3277588,50.5333328,0.09765625
66.0,250.0,0.0352127068,0.266723633,52.0,0.09375
67.0,250.0,0.0295786746,0.276184082,53.4666672,0.09765625
68.0,250.0,0.0260574035,0.312805176,54.9333344,0.09765625
69.0,250.0,0.0352127068,0.319519043,56.4,0.08984375
70.0,250.0,0.0281701647,0.32043457,58.0,0.09765625
71.0,250.0,0.0190148614,0.317993164,59.4666672,0.09375
72.0,250.0,0.0295786746,0.32043457,60.9333344,0.1015625
73.0,250.0,0.0267616566,0.299072266,62.4,0.099609375
74.0,250.0,0.0302829277,0.2987671,63.8666649,0.09375
75.0,250.0,0.03239569,0.319519043,65.46667,0.09765625
76.0,250.0,0.0309871826,0.319824219,66.9333344,0.09375
77.0,250.0,0.0387339778,0.3201294,68.4,0.09375
78.0,250.0,0.0267616566,0.319213867,69.86667,0.09765625
79.0,250.0,0.03591696,0.3201294,71.3333359,0.091796875
80.0,250.0,0.0295786746,0.3189087,72.8,0.091796875
81.0,250.0,0.0380297229,0.321044922,74.4,0.09765625
82.0,250.0,0.0197191164,0.319519043,75.86667,0.091796875
83.0,250.0,0.0401424877,0.319824219,77.3333359,0.09375
84.0,250.0,0.0295786746,0.300598145,78.8,0.091796875
85.0,250.0,0.0338042,0.31829834,80.26667,0.09375
86.0,250.0,0.0281701647,0.299682617,81.86667,0.09765625
87.0,250.0,0.0366212167,0.297851563,83.3333359,0.09765625
88.0,250.0,0.0295786746,0.299072266,84.8,0.09375
