Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,-0.00140850828,-0.0164794922,0.0,0.099609375
1.0,4.0,-0.00281701656,-0.00335693359,0.0,0.095703125
2.0,8.0,-0.00070425414,0.0625610352,0.0,0.091796875
3.0,12.0,-0.00140850828,0.179748535,0.0,0.095703125
4.0,16.0,0.0,0.278015137,0.13333334,0.08984375
5.0,20.0,0.00070425414,0.295410156,0.266666681,0.09375
6.0,24.0,0.0,0.276184082,0.4,0.1015625
7.0,28.0,0.0133808283,0.260009766,0.533333361,0.09375
8.0,32.0,0.0366212167,0.2593994,0.6666667,0.099609375
9.0,36.0,0.0535233133,0.279541016,0.933333337,0.095703125
10.0,40.0,0.0619743653,0.3289795,1.06666672,0.09765625
11.0,44.0,0.0556360781,0.354614258,1.33333337,0.08984375
12.0,48.0,0.0556360781,0.338439941,1.6,0.095703125
13.0,52.0,0.0366212167,0.318603516,2.0,0.095703125
14.0,56.0,0.0338042,0.3012085,2.26666665,0.095703125
15.0,60.0,0.0373254679,0.296325684,2.5333333,0.09765625
16.0,64.0,0.0753551945,0.3173828,2.9333334,0.1015625
17.0,68.0,0.09718707,0.3375244,3.33333325,0.09765625
18.0,72.0,0.08873602,0.387878418,3.73333335,0.103515625
19.0,76.0,0.0725381747,0.392456055,4.266667,0.091796875
20.0,80.0,0.048593536,0.360107422,4.66666651,0.095703125
21.0,84.0,0.04084674,0.33996582,5.2,0.099609375
22.0,88.0,0.0366212167,0.3540039,5.733333,0.099609375
23.0,92.0,0.0330999456,0.3555298,6.266667,0.099609375
24.0,96.0,0.0352127068,0.340271,6.8,0.09765625
25.0,100.0,0.0401424877,0.3552246,7.33333349,0.103515625
26.0,104.0,0.0415509939,0.3555298,8.0,0.099609375
27.0,108.0,0.04084674,0.37902832,8.666667,0.087890625
28.0,112.0,0.04084674,0.3930664,9.333333,0.09765625
29.0,116.0,0.0394382328,0.384521484,10.0,0.099609375
30.0,120.0,0.0394382328,0.39276123,10.666667,0.087890625
31.0,124.0,0.04436801,0.39855957,11.333333,0.09765625
32.0,128.0,0.04436801,0.4144287,12.1333332,0.099609375
33.0,132.0,0.0415509939,0.393981934,12.9333334,0.095703125
34.0,136.0,0.04084674,0.3930664,13.7333336,0.09765625
35.0,140.0,0.03591696,0.393371582,14.5333338,0.095703125
36.0,144.0,0.0330999456,0.39276123,15.4666662,0.099609375
37.0,148.0,0.0309871826,0.379943848,16.2666664,0.103515625
38.0,152.0,0.0415509939,0.393676758,17.2,0.09765625
39.0,156.0,0.0464807749,0.414123535,18.1333332,0.095703125
40.0,160.0,0.04084674,0.435180664,19.0666676,0.09765625
41.0,164.0,0.0373254679,0.4208374,20.0,0.09765625
42.0,168.0,0.03450845,0.4360962,21.0666676,0.09765625
43.0,172.0,0.04084674,0.4522705,22.0,0.091796875
44.0,176.0,0.0471850261,0.436401367,23.0666676,0.091796875
45.0,180.0,0.04577652,0.4144287,24.1333332,0.1015625
46.0,184.0,0.0380297229,0.413513184,25.2,0.095703125
47.0,188.0,0.0338042,0.436706543,26.4,0.103515625
48.0,192.0,0.0366212167,0.436401367,27.4666672,0.09765625
49.0,196.0,0.0436637551,0.436401367,28.666666,0.09765625
50.0,200.0,0.045072265,0.4397583,29.8666668,0.09765625
51.0,204.0,0.04084674,0.456848145,31.0666676,0.095703125
52.0,208.0,0.04436801,0.473327637,32.2666664,0.0859375
53.0,212.0,0.0514105521,0.4537964,33.4666672,0.09375
54.0,216.0,0.04436801,0.43762207,34.8,0.09765625
