Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,-0.006338287,-0.0164794922,0.0,0.080078125
1.0,4.0,-0.004225525,-0.004272461,0.0,0.08984375
2.0,8.0,-0.00774679566,0.0555419922,0.0,0.078125
3.0,12.0,-0.00211276254,0.18737793,0.0,0.0859375
4.0,16.0,0.00352127058,0.2734375,0.13333334,0.087890625
5.0,20.0,0.00140850828,0.2746582,0.266666681,0.08203125
6.0,24.0,0.005634033,0.2584839,0.4,0.083984375
7.0,28.0,0.009155304,0.235900879,0.533333361,0.08203125
8.0,32.0,0.0316914357,0.256958,0.6666667,0.078125
9.0,36.0,0.0267616566,0.274047852,0.933333337,0.080078125
10.0,40.0,0.0302829277,0.2947998,1.06666672,0.08203125
11.0,44.0,0.0316914357,0.3173828,1.33333337,0.078125
12.0,48.0,0.0274659116,0.302734375,1.6,0.083984375
13.0,52.0,0.0218318775,0.295410156,2.0,0.08203125
14.0,56.0,0.0211276244,0.27557373,2.26666665,0.08203125
15.0,60.0,0.0154935913,0.2960205,2.66666675,0.08203125
16.0,64.0,0.0183106083,0.315246582,2.9333334,0.0859375
17.0,68.0,0.0225361325,0.317688,3.33333325,0.080078125
18.0,72.0,0.0225361325,0.333557129,3.73333335,0.08203125
19.0,76.0,0.0190148614,0.3338623,4.266667,0.080078125
20.0,80.0,0.04577652,0.321960449,4.66666651,0.078125
21.0,84.0,0.07817221,0.3503418,5.2,0.083984375
22.0,88.0,0.09648282,0.391540527,5.733333,0.083984375
23.0,92.0,0.07042541,0.398864746,6.266667,0.083984375
24.0,96.0,0.0394382328,0.3768921,6.8,0.08203125
25.0,100.0,0.0295786746,0.339355469,7.4666667,0.0859375
26.0,104.0,0.0352127068,0.322875977,8.0,0.0859375
27.0,108.0,0.0401424877,0.335388184,8.666667,0.087890625
28.0,112.0,0.04225525,0.3552246,9.333333,0.083984375
29.0,116.0,0.04084674,0.355834961,10.0,0.083984375
30.0,120.0,0.0352127068,0.355834961,10.666667,0.08203125
31.0,124.0,0.0366212167,0.3756714,11.4666662,0.08203125
32.0,128.0,0.0352127068,0.392150879,12.1333332,0.08203125
33.0,132.0,0.0366212167,0.377502441,12.9333334,0.083984375
34.0,136.0,0.0394382328,0.389709473,13.7333336,0.0859375
35.0,140.0,0.0471850261,0.393371582,14.5333338,0.083984375
36.0,144.0,0.04225525,0.4144287,15.4666662,0.083984375
37.0,148.0,0.03239569,0.393676758,16.2666664,0.0859375
38.0,152.0,0.0281701647,0.3930664,17.2,0.078125
39.0,156.0,0.03450845,0.3930664,18.1333332,0.0859375
40.0,160.0,0.04577652,0.393371582,19.0666676,0.09375
41.0,164.0,0.04788928,0.3942871,20.0,0.078125
42.0,168.0,0.0415509939,0.430603027,21.0666676,0.078125
43.0,172.0,0.0281701647,0.436706543,22.1333332,0.087890625
44.0,176.0,0.0169021,0.4348755,23.0666676,0.087890625
45.0,180.0,0.0394382328,0.4144287,24.1333332,0.083984375
46.0,184.0,0.04225525,0.433959961,25.333334,0.083984375
47.0,188.0,0.04436801,0.4486084,26.4,0.078125
48.0,192.0,0.0373254679,0.450744629,27.4666672,0.08203125
49.0,196.0,0.0352127068,0.4360962,28.666666,0.083984375
50.0,200.0,0.03450845,0.436401367,29.8666668,0.080078125
51.0,204.0,0.0429595038,0.436706543,31.0666676,0.083984375
52.0,208.0,0.03450845,0.4724121,32.2666664,0.0859375
53.0,212.0,0.0330999456,0.473022461,33.6,0.083984375
54.0,216.0,0.0429595038,0.454406738,34.8,0.087890625
55.0,220.0,0.0380297229,0.4537964,36.1333351,0.083984375
56.0,224.0,0.0436637551,0.4736328,37.4666672,0.0859375
57.0,228.0,0.04225525,0.458068848,38.8,0.08203125
58.0,232.0,0.04929779,0.451965332,40.2666664,0.083984375
59.0,236.0,0.0338042,0.4724121,41.6,0.083984375
60.0,240.0,0.0394382328,0.474243164,43.0666656,0.087890625
61.0,244.0,0.0366212167,0.494384766,44.5333328,0.0859375
62.0,248.0,0.0380297229,0.479736328,46.0,0.08203125
63.0,250.0,0.03450845,0.4522705,47.4666672,0.08203125
64.0,250.0,0.0394382328,0.398864746,48.9333344,0.078125
65.0,250.0,0.0274659116,0.322265625,50.5333328,0.080078125
66.0,250.0,0.0190148614,0.276794434,52.0,0.087890625
67.0,250.0,0.0295786746,0.2911377,53.4666672,0.087890625
68.0,250.0,0.0218318775,0.2960205,54.9333344,0.0859375
69.0,250.0,0.0218318775,0.296630859,56.4,0.08203125
70.0,250.0,0.0183106083,0.2947998,58.0,0.08203125
71.0,250.0,0.0316914357,0.274963379,59.4666672,0.080078125
72.0,250.0,0.02042337,0.2960205,60.9333344,0.08203125
73.0,250.0,0.0302829277,0.300598145,62.4,0.078125
74.0,250.0,0.02887442,0.2960205,63.8666649,0.083984375
75.0,250.0,0.03239569,0.2758789,65.46667,0.080078125
76.0,250.0,0.0338042,0.273742676,66.9333344,0.080078125
77.0,250.0,0.0330999456,0.275268555,68.4,0.0859375
78.0,250.0,0.0373254679,0.2770996,69.86667,0.0859375
79.0,250.0,0.0380297229,0.296325684,71.3333359,0.0859375
80.0,250.0,0.0309871826,0.317688,72.9333344,0.078125
81.0,250.0,0.0387339778,0.30090332,74.4,0.08203125
82.0,250.0,0.0338042,0.296936035,75.86667,0.0859375
83.0,250.0,0.02887442,0.296325684,77.3333359,0.083984375
84.0,250.0,0.0260574035,0.295410156,78.8,0.08203125
85.0,250.0,0.0380297229,0.295410156,80.4,0.083984375
86.0,250.0,0.0274659116,0.315856934,81.86667,0.0859375
87.0,250.0,0.0267616566,0.317993164,83.3333359,0.08203125
88.0,250.0,0.0394382328,0.298156738,84.8,0.087890625
89.0,250.0,0.03450845,0.295410156,86.26667,0.0859375
90.0,250.0,0.0260574035,0.3125,87.73333,0.080078125
91.0,250.0,0.0309871826,0.296936035,89.3333359,0.083984375
92.0,250.0,0.0302829277,0.296936035,90.8,0.083984375
93.0,250.0,0.0281701647,0.2960205,92.26667,0.083984375
94.0,250.0,0.0330999456,0.297851563,93.73333,0.087890625
95.0,250.0,0.03591696,0.29510498,95.2,0.080078125
96.0,250.0,0.0253531486,0.2960205,96.8,0.08203125
97.0,250.0,0.0267616566,0.296325684,98.26667,0.076171875
98.0,250.0,0.03450845,0.2972412,99.73333,0.08203125
99.0,250.0,0.02887442,0.296630859,101.2,0.078125
100.0,250.0,0.0316914357,0.296325684,102.666664,0.087890625
101.0,250.0,0.0267616566,0.279541016,104.133331,0.087890625
102.0,250.0,0.0338042,0.27557373,105.73333,0.087890625
103.0,250.0,0.0309871826,0.275268555,107.2,0.076171875
104.0,250.0,0.03239569,0.2746582,108.666664,0.078125
105.0,250.0,0.03239569,0.295410156,110.133331,0.078125
106.0,250.0,0.03591696,0.295410156,111.6,0.0859375
107.0,250.0,0.0295786746,0.296936035,113.2,0.0859375
108.0,250.0,0.0274659116,0.296936035,114.666664,0.0859375
109.0,250.0,0.0309871826,0.296325684,116.133331,0.087890625
110.0,250.0,0.02887442,0.274353027,117.6,0.08203125
111.0,250.0,0.02887442,0.295715332,119.066666,0.078125
112.0,250.0,0.02042337,0.314331055,120.533333,0.078125
113.0,250.0,0.03239569,0.2960205,122.133331,0.083984375
114.0,250.0,0.03450845,0.296630859,123.6,0.08203125
115.0,250.0,0.0295786746,0.2972412,125.066666,0.080078125
116.0,250.0,0.02042337,0.295715332,126.533333,0.0859375
117.0,250.0,0.02887442,0.2960205,128.0,0.080078125
118.0,250.0,0.02394464,0.3161621,129.46666,0.080078125
119.0,250.0,0.0302829277,0.3164673,131.066666,0.08203125
120.0,250.0,0.0316914357,0.301513672,132.53334,0.087890625
121.0,250.0,0.03450845,0.297851563,134.0,0.087890625
122.0,250.0,0.02887442,0.2972412,135.46666,0.083984375
123.0,250.0,0.0281701647,0.296325684,136.933334,0.083984375
124.0,250.0,0.0274659116,0.295715332,138.4,0.080078125
125.0,250.0,0.0295786746,0.3161621,140.0,0.08203125
126.0,250.0,0.0330999456,0.301818848,141.46666,0.083984375
127.0,250.0,0.0330999456,0.296325684,142.933334,0.08203125
128.0,250.0,0.0281701647,0.2972412,144.4,0.08203125
129.0,250.0,0.03591696,0.295410156,145.866669,0.080078125
130.0,250.0,0.0274659116,0.274353027,147.46666,0.08203125
131.0,250.0,0.0267616566,0.2911377,148.933334,0.076171875
132.0,250.0,0.0267616566,0.2947998,150.4,0.08203125
133.0,250.0,0.0225361325,0.2758789,151.866669,0.080078125
134.0,250.0,0.03591696,0.274353027,153.333328,0.0859375
135.0,250.0,0.02394464,0.275268555,154.8,0.083984375
