Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,-0.00211276254,-0.0152587891,0.0,0.072265625
1.0,4.0,-0.00281701656,-0.00518798828,0.0,0.080078125
2.0,8.0,-0.00281701656,0.0756835938,0.0,0.0859375
3.0,12.0,-0.00140850828,0.183410645,0.13333334,0.083984375
4.0,16.0,0.00211276254,0.248413086,0.13333334,0.0859375
5.0,20.0,0.0112680662,0.260620117,0.266666681,0.078125
6.0,24.0,0.0190148614,0.2597046,0.4,0.078125
7.0,28.0,0.0225361325,0.258789063,0.533333361,0.078125
8.0,32.0,0.0316914357,0.274047852,0.6666667,0.08203125
9.0,36.0,0.04225525,0.2960205,0.933333337,0.078125
10.0,40.0,0.0380297229,0.3164673,1.2,0.08203125
11.0,44.0,0.0267616566,0.319213867,1.4666667,0.07421875
12.0,48.0,0.0267616566,0.2975464,1.73333335,0.083984375
13.0,52.0,0.0260574035,0.277709961,2.0,0.08203125
14.0,56.0,0.0274659116,0.276489258,2.26666665,0.083984375
15.0,60.0,0.02887442,0.2972412,2.66666675,0.080078125
16.0,64.0,0.0281701647,0.319519043,3.0666666,0.08203125
17.0,68.0,0.0309871826,0.319824219,3.4666667,0.0859375
18.0,72.0,0.04436801,0.319824219,3.86666656,0.083984375
19.0,76.0,0.0521148071,0.3274536,4.266667,0.072265625
20.0,80.0,0.0570445843,0.35369873,4.8,0.078125
21.0,84.0,0.0690169,0.367431641,5.2,0.083984375
22.0,88.0,0.06127011,0.3793335,5.733333,0.083984375
23.0,92.0,0.052819062,0.3942871,6.266667,0.078125
24.0,96.0,0.0514105521,0.380859375,6.8,0.08203125
25.0,100.0,0.04788928,0.35736084,7.4666667,0.078125
26.0,104.0,0.04225525,0.368347168,8.0,0.0859375
27.0,108.0,0.0366212167,0.391540527,8.666667,0.080078125
28.0,112.0,0.0373254679,0.3945923,9.333333,0.080078125
29.0,116.0,0.0366212167,0.395202637,10.0,0.083984375
30.0,120.0,0.0316914357,0.386352539,10.666667,0.076171875
31.0,124.0,0.0302829277,0.395202637,11.4666662,0.0859375
32.0,128.0,0.04084674,0.394897461,12.2666664,0.080078125
33.0,132.0,0.03591696,0.378417969,12.9333334,0.080078125
34.0,136.0,0.0373254679,0.393981934,13.7333336,0.080078125
35.0,140.0,0.0373254679,0.4046631,14.666667,0.080078125
36.0,144.0,0.0401424877,0.4159546,15.4666662,0.076171875
37.0,148.0,0.0373254679,0.416564941,16.4,0.08203125
38.0,152.0,0.0309871826,0.416564941,17.2,0.080078125
39.0,156.0,0.0394382328,0.426330566,18.1333332,0.08984375
40.0,160.0,0.0380297229,0.4373169,19.0666676,0.080078125
41.0,164.0,0.0415509939,0.437927246,20.1333332,0.08203125
42.0,168.0,0.03591696,0.4373169,21.0666676,0.078125
43.0,172.0,0.03450845,0.43762207,22.1333332,0.08203125
44.0,176.0,0.0394382328,0.438232422,23.2,0.08203125
45.0,180.0,0.0380297229,0.438232422,24.2666664,0.08203125
46.0,184.0,0.0387339778,0.4373169,25.333334,0.078125
47.0,188.0,0.0401424877,0.452575684,26.4,0.080078125
48.0,192.0,0.0316914357,0.4537964,27.6,0.07421875
49.0,196.0,0.045072265,0.438842773,28.666666,0.0859375
50.0,200.0,0.04084674,0.4385376,29.8666668,0.078125
51.0,204.0,0.03239569,0.4534912,31.0666676,0.078125
52.0,208.0,0.04436801,0.464477539,32.4,0.080078125
53.0,212.0,0.0352127068,0.454101563,33.6,0.080078125
54.0,216.0,0.0514105521,0.440063477,34.9333344,0.080078125
55.0,220.0,0.0373254679,0.451965332,36.1333351,0.078125
56.0,224.0,0.0401424877,0.474243164,37.4666672,0.076171875
57.0,228.0,0.0464807749,0.474853516,38.9333344,0.080078125
58.0,232.0,0.0521148071,0.454101563,40.2666664,0.0859375
59.0,236.0,0.045072265,0.4547119,41.6,0.078125
60.0,240.0,0.0338042,0.471801758,43.0666656,0.078125
61.0,244.0,0.0521148071,0.455932617,44.5333328,0.08203125
62.0,248.0,0.0464807749,0.454406738,46.0,0.076171875
63.0,250.0,0.0366212167,0.454101563,47.4666672,0.08203125
64.0,250.0,0.04225525,0.417480469,49.0666656,0.080078125
65.0,250.0,0.04577652,0.331115723,50.5333328,0.078125
66.0,250.0,0.0218318775,0.277709961,52.0,0.08203125
67.0,250.0,0.0232403874,0.296630859,53.4666672,0.080078125
68.0,250.0,0.0309871826,0.318603516,54.9333344,0.078125
69.0,250.0,0.0253531486,0.335388184,56.5333328,0.080078125
70.0,250.0,0.0218318775,0.3201294,58.0,0.080078125
71.0,250.0,0.0190148614,0.3164673,59.4666672,0.083984375
72.0,250.0,0.0246488955,0.319213867,60.9333344,0.080078125
73.0,250.0,0.0274659116,0.297851563,62.4,0.083984375
74.0,250.0,0.0232403874,0.3189087,64.0,0.072265625
75.0,250.0,0.0225361325,0.3189087,65.46667,0.078125
76.0,250.0,0.04084674,0.319824219,66.9333344,0.083984375
77.0,250.0,0.03450845,0.319519043,68.4,0.07421875
78.0,250.0,0.0274659116,0.319213867,69.86667,0.08203125
79.0,250.0,0.0394382328,0.319824219,71.46667,0.080078125
80.0,250.0,0.03239569,0.317993164,72.9333344,0.07421875
81.0,250.0,0.0274659116,0.318603516,74.4,0.08203125
82.0,250.0,0.0225361325,0.3189087,75.86667,0.083984375
83.0,250.0,0.0387339778,0.3201294,77.3333359,0.08203125
84.0,250.0,0.0352127068,0.3012085,78.8,0.08203125
85.0,250.0,0.0330999456,0.298156738,80.4,0.08203125
86.0,250.0,0.0232403874,0.296936035,81.86667,0.083984375
87.0,250.0,0.0394382328,0.297851563,83.3333359,0.080078125
88.0,250.0,0.04084674,0.297851563,84.8,0.080078125
89.0,250.0,0.0338042,0.3161621,86.26667,0.080078125
90.0,250.0,0.0218318775,0.319213867,87.86667,0.08203125
91.0,250.0,0.04577652,0.289917,89.3333359,0.076171875
92.0,250.0,0.04436801,0.277709961,90.8,0.078125
93.0,250.0,0.0176063534,0.29510498,92.26667,0.08203125
94.0,250.0,0.0295786746,0.31829834,93.73333,0.08203125
95.0,250.0,0.0274659116,0.278930664,95.3333359,0.076171875
96.0,250.0,0.03450845,0.2758789,96.8,0.087890625
