Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,0.0,-0.0143432617,0.0,0.12890625
1.0,4.0,-0.00070425414,-0.0119018555,0.0,0.125
2.0,8.0,0.00070425414,0.0366210938,0.0,0.119140625
3.0,12.0,-0.00140850828,0.172119141,0.13333334,0.12109375
4.0,16.0,0.00281701656,0.2697754,0.13333334,0.123046875
5.0,20.0,0.005634033,0.278015137,0.266666681,0.12109375
6.0,24.0,0.0197191164,0.275268555,0.4,0.119140625
7.0,28.0,0.0246488955,0.260314941,0.533333361,0.125
8.0,32.0,0.0232403874,0.260620117,0.6666667,0.126953125
9.0,36.0,0.0295786746,0.272521973,0.933333337,0.126953125
10.0,40.0,0.0429595038,0.280151367,1.2,0.126953125
11.0,44.0,0.0366212167,0.297851563,1.33333337,0.1328125
12.0,48.0,0.0338042,0.31829834,1.6,0.125
13.0,52.0,0.0309871826,0.3201294,2.0,0.123046875
14.0,56.0,0.0330999456,0.319824219,2.26666665,0.125
15.0,60.0,0.0274659116,0.319824219,2.66666675,0.125
16.0,64.0,0.0281701647,0.319519043,2.9333334,0.125
17.0,68.0,0.0274659116,0.319824219,3.33333325,0.1171875
18.0,72.0,0.0281701647,0.303039551,3.86666656,0.126953125
19.0,76.0,0.0253531486,0.294494629,4.266667,0.126953125
20.0,80.0,0.02887442,0.318603516,4.66666651,0.12109375
21.0,84.0,0.0387339778,0.3363037,5.2,0.125
22.0,88.0,0.133808285,0.3564453,5.733333,0.123046875
23.0,92.0,0.1197232,0.378417969,6.266667,0.119140625
24.0,96.0,0.05422757,0.448303223,6.8,0.125
25.0,100.0,0.03591696,0.4397583,7.33333349,0.123046875
26.0,104.0,0.0316914357,0.363769531,8.0,0.126953125
27.0,108.0,0.0140850823,0.323486328,8.666667,0.123046875
28.0,112.0,0.0225361325,0.352172852,9.333333,0.119140625
29.0,116.0,0.0309871826,0.357666016,10.0,0.12109375
30.0,120.0,0.0401424877,0.379943848,10.666667,0.125
31.0,124.0,0.0464807749,0.3942871,11.4666662,0.125
32.0,128.0,0.0394382328,0.3945923,12.1333332,0.12890625
33.0,132.0,0.0415509939,0.3945923,12.9333334,0.123046875
34.0,136.0,0.03591696,0.3945923,13.7333336,0.123046875
35.0,140.0,0.0260574035,0.395813,14.5333338,0.125
36.0,144.0,0.0436637551,0.395202637,15.4666662,0.125
37.0,148.0,0.048593536,0.3829956,16.2666664,0.126953125
38.0,152.0,0.0338042,0.39642334,17.2,0.130859375
39.0,156.0,0.0415509939,0.4171753,18.1333332,0.126953125
40.0,160.0,0.0394382328,0.435180664,19.0666676,0.123046875
41.0,164.0,0.0302829277,0.416870117,20.0,0.126953125
42.0,168.0,0.0429595038,0.4171753,21.0666676,0.12890625
43.0,172.0,0.04436801,0.440368652,22.0,0.126953125
44.0,176.0,0.04084674,0.4537964,23.0666676,0.125
45.0,180.0,0.0352127068,0.441894531,24.1333332,0.125
46.0,184.0,0.0316914357,0.4208374,25.2,0.12109375
47.0,188.0,0.0352127068,0.450439453,26.4,0.12109375
48.0,192.0,0.0387339778,0.454406738,27.4666672,0.125
49.0,196.0,0.0352127068,0.454101563,28.666666,0.125
50.0,200.0,0.03591696,0.4547119,29.8666668,0.126953125
51.0,204.0,0.0316914357,0.454101563,31.0666676,0.12890625
52.0,208.0,0.0436637551,0.4751587,32.2666664,0.126953125
53.0,212.0,0.0394382328,0.475463867,33.4666672,0.125
54.0,216.0,0.0415509939,0.4763794,34.8,0.12890625
55.0,220.0,0.0415509939,0.478210449,36.1333351,0.126953125
56.0,224.0,0.0380297229,0.497436523,37.4666672,0.125
57.0,228.0,0.0471850261,0.496521,38.8,0.126953125
58.0,232.0,0.0394382328,0.498046875,40.1333351,0.126953125
59.0,236.0,0.04084674,0.497131348,41.6,0.125
60.0,240.0,0.04084674,0.496826172,42.9333344,0.123046875
61.0,244.0,0.0507062972,0.498046875,44.4,0.12890625
62.0,248.0,0.03450845,0.498352051,45.8666649,0.126953125
63.0,250.0,0.0464807749,0.48034668,47.3333321,0.125
64.0,250.0,0.0521148071,0.421447754,48.9333344,0.125
65.0,250.0,0.0429595038,0.3414917,50.4,0.123046875
66.0,250.0,0.0197191164,0.303955078,51.8666649,0.125
