Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,0.00140850828,-0.016784668,0.0,0.111328125
1.0,4.0,0.00140850828,-0.0143432617,0.0,0.111328125
2.0,8.0,0.004929779,0.0579834,0.13333334,0.115234375
3.0,12.0,0.0112680662,0.174560547,0.13333334,0.11328125
4.0,16.0,0.0246488955,0.2584839,0.13333334,0.109375
5.0,20.0,0.0260574035,0.274047852,0.266666681,0.109375
6.0,24.0,0.02887442,0.2746582,0.4,0.11328125
7.0,28.0,0.03450845,0.274963379,0.533333361,0.109375
8.0,32.0,0.0366212167,0.274047852,0.8,0.107421875
9.0,36.0,0.03239569,0.2746582,0.933333337,0.109375
10.0,40.0,0.02887442,0.291748047,1.2,0.111328125
11.0,44.0,0.0260574035,0.296630859,1.4666667,0.107421875
12.0,48.0,0.0218318775,0.278930664,1.73333335,0.107421875
13.0,52.0,0.02394464,0.293273926,2.0,0.111328125
14.0,56.0,0.0218318775,0.296325684,2.26666665,0.11328125
15.0,60.0,0.0338042,0.313110352,2.66666675,0.107421875
16.0,64.0,0.0598616,0.329589844,3.0666666,0.10546875
17.0,68.0,0.07042541,0.3366089,3.4666667,0.111328125
18.0,72.0,0.0746509358,0.3781128,3.86666656,0.109375
19.0,76.0,0.0570445843,0.39276123,4.266667,0.11328125
20.0,80.0,0.0415509939,0.377502441,4.66666651,0.107421875
21.0,84.0,0.0366212167,0.35736084,5.2,0.111328125
22.0,88.0,0.02887442,0.335998535,5.733333,0.109375
23.0,92.0,0.0338042,0.338745117,6.266667,0.11328125
24.0,96.0,0.0373254679,0.350036621,6.8,0.10546875
25.0,100.0,0.0366212167,0.3552246,7.4666667,0.109375
26.0,104.0,0.04436801,0.338439941,8.0,0.109375
27.0,108.0,0.045072265,0.3515625,8.666667,0.111328125
28.0,112.0,0.0415509939,0.3555298,9.333333,0.107421875
29.0,116.0,0.0387339778,0.3552246,10.0,0.111328125
30.0,120.0,0.0373254679,0.357055664,10.666667,0.109375
31.0,124.0,0.03450845,0.375976563,11.4666662,0.109375
32.0,128.0,0.0366212167,0.3768921,12.2666664,0.11328125
33.0,132.0,0.03239569,0.377807617,12.9333334,0.115234375
34.0,136.0,0.03591696,0.376281738,13.7333336,0.109375
35.0,140.0,0.04788928,0.3930664,14.666667,0.111328125
36.0,144.0,0.06267862,0.408935547,15.4666662,0.111328125
37.0,148.0,0.0436637551,0.4147339,16.2666664,0.10546875
38.0,152.0,0.03591696,0.4156494,17.2,0.107421875
39.0,156.0,0.0387339778,0.3945923,18.1333332,0.103515625
40.0,160.0,0.0373254679,0.39276123,19.0666676,0.11328125
41.0,164.0,0.04084674,0.392456055,20.1333332,0.109375
42.0,168.0,0.0429595038,0.409851074,21.0666676,0.109375
43.0,172.0,0.0338042,0.416870117,22.1333332,0.111328125
44.0,176.0,0.0253531486,0.43548584,23.0666676,0.109375
45.0,180.0,0.0436637551,0.4156494,24.1333332,0.111328125
46.0,184.0,0.0464807749,0.4321289,25.333334,0.107421875
