Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,0.007042541,0.00213623047,0.0,0.115234375
1.0,4.0,0.00774679566,0.0,0.0,0.125
2.0,8.0,0.004929779,0.04272461,0.0,0.119140625
3.0,12.0,0.0126765743,0.1739502,0.0,0.11328125
4.0,16.0,0.0225361325,0.278015137,0.13333334,0.115234375
5.0,20.0,0.02887442,0.29510498,0.13333334,0.12109375
6.0,24.0,0.0316914357,0.2770996,0.266666681,0.119140625
7.0,28.0,0.0415509939,0.260314941,0.533333361,0.125
8.0,32.0,0.0401424877,0.2609253,0.6666667,0.12109375
9.0,36.0,0.02887442,0.2758789,0.8,0.119140625
10.0,40.0,0.0225361325,0.279541016,1.06666672,0.111328125
11.0,44.0,0.0246488955,0.298156738,1.33333337,0.119140625
12.0,48.0,0.0253531486,0.30090332,1.6,0.119140625
13.0,52.0,0.02042337,0.321960449,1.86666667,0.1171875
14.0,56.0,0.0197191164,0.335388184,2.13333344,0.115234375
15.0,60.0,0.0147893373,0.335693359,2.5333333,0.1171875
16.0,64.0,0.0302829277,0.335083,2.9333334,0.12109375
17.0,68.0,0.0556360781,0.3189087,3.33333325,0.115234375
18.0,72.0,0.0739466846,0.335693359,3.73333335,0.11328125
19.0,76.0,0.09437005,0.396728516,4.133333,0.115234375
20.0,80.0,0.07042541,0.416259766,4.66666651,0.11328125
21.0,84.0,0.0521148071,0.399780273,5.0666666,0.123046875
22.0,88.0,0.0316914357,0.392150879,5.6,0.119140625
23.0,92.0,0.0211276244,0.378417969,6.133333,0.119140625
24.0,96.0,0.0190148614,0.378723145,6.66666651,0.1171875
25.0,100.0,0.0232403874,0.378417969,7.33333349,0.11328125
26.0,104.0,0.0211276244,0.3793335,7.866667,0.12109375
27.0,108.0,0.0281701647,0.381164551,8.533334,0.1171875
28.0,112.0,0.04084674,0.3817749,9.2,0.1171875
29.0,116.0,0.0380297229,0.393981934,9.866667,0.1171875
30.0,120.0,0.04436801,0.397949219,10.5333338,0.1171875
31.0,124.0,0.0436637551,0.417480469,11.333333,0.119140625
32.0,128.0,0.03591696,0.4373169,12.1333332,0.1171875
33.0,132.0,0.02887442,0.417785645,12.8,0.11328125
34.0,136.0,0.0267616566,0.416870117,13.6,0.1171875
35.0,140.0,0.0373254679,0.436401367,14.5333338,0.119140625
36.0,144.0,0.0309871826,0.437927246,15.333333,0.1171875
37.0,148.0,0.03239569,0.437927246,16.1333332,0.115234375
38.0,152.0,0.03450845,0.438232422,17.0666676,0.1171875
39.0,156.0,0.0267616566,0.4498291,18.0,0.115234375
40.0,160.0,0.02887442,0.441894531,18.9333324,0.12109375
41.0,164.0,0.0366212167,0.43762207,19.8666668,0.1171875
42.0,168.0,0.05774884,0.437011719,20.9333324,0.115234375
43.0,172.0,0.0401424877,0.470581055,22.0,0.119140625
