Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,0.006338287,-0.0149536133,0.13333334,0.107421875
1.0,4.0,0.004225525,-0.00366210938,0.13333334,0.109375
2.0,8.0,0.006338287,0.07080078,0.13333334,0.109375
3.0,12.0,0.0140850823,0.1828003,0.13333334,0.10546875
4.0,16.0,0.0176063534,0.2508545,0.13333334,0.10546875
5.0,20.0,0.0253531486,0.274353027,0.266666681,0.109375
6.0,24.0,0.02887442,0.274963379,0.4,0.11328125
7.0,28.0,0.0330999456,0.260009766,0.533333361,0.109375
8.0,32.0,0.0373254679,0.274047852,0.8,0.10546875
9.0,36.0,0.03450845,0.275268555,0.933333337,0.111328125
10.0,40.0,0.0309871826,0.3112793,1.2,0.103515625
11.0,44.0,0.0274659116,0.317688,1.4666667,0.111328125
12.0,48.0,0.0260574035,0.296630859,1.73333335,0.107421875
13.0,52.0,0.02394464,0.275268555,2.0,0.10546875
14.0,56.0,0.0253531486,0.296325684,2.4,0.10546875
15.0,60.0,0.02394464,0.296630859,2.66666675,0.109375
16.0,64.0,0.02394464,0.318603516,3.0666666,0.109375
17.0,68.0,0.03591696,0.3338623,3.4666667,0.109375
18.0,72.0,0.06619989,0.3338623,3.86666656,0.103515625
19.0,76.0,0.0760594457,0.369873047,4.266667,0.109375
20.0,80.0,0.0845105,0.377197266,4.8,0.109375
21.0,84.0,0.0711296648,0.378417969,5.2,0.107421875
22.0,88.0,0.048593536,0.377197266,5.733333,0.107421875
23.0,92.0,0.0366212167,0.377807617,6.266667,0.10546875
24.0,96.0,0.02887442,0.342102051,6.9333334,0.107421875
25.0,100.0,0.0260574035,0.349731445,7.4666667,0.109375
26.0,104.0,0.0338042,0.3555298,8.133333,0.103515625
27.0,108.0,0.0394382328,0.3564453,8.666667,0.111328125
28.0,112.0,0.0429595038,0.377502441,9.333333,0.107421875
29.0,116.0,0.0394382328,0.377502441,10.0,0.10546875
30.0,120.0,0.0352127068,0.377807617,10.8,0.10546875
31.0,124.0,0.0380297229,0.3930664,11.4666662,0.115234375
32.0,128.0,0.0387339778,0.3781128,12.2666664,0.109375
33.0,132.0,0.0380297229,0.3781128,13.0666666,0.11328125
34.0,136.0,0.0429595038,0.377197266,13.8666668,0.111328125
35.0,140.0,0.0464807749,0.393981934,14.666667,0.109375
36.0,144.0,0.0429595038,0.4147339,15.4666662,0.107421875
37.0,148.0,0.03591696,0.395202637,16.4,0.11328125
38.0,152.0,0.0281701647,0.393371582,17.333334,0.10546875
39.0,156.0,0.0380297229,0.3942871,18.2666664,0.11328125
40.0,160.0,0.0436637551,0.413208,19.2,0.11328125
41.0,164.0,0.0436637551,0.415039063,20.1333332,0.10546875
42.0,168.0,0.04436801,0.4159546,21.0666676,0.103515625
43.0,172.0,0.0352127068,0.415344238,22.1333332,0.103515625
44.0,176.0,0.0316914357,0.4159546,23.2,0.111328125
45.0,180.0,0.04084674,0.415039063,24.2666664,0.109375
46.0,184.0,0.04225525,0.4156494,25.333334,0.103515625
47.0,188.0,0.045072265,0.448303223,26.4,0.10546875
48.0,192.0,0.0338042,0.451965332,27.6,0.111328125
49.0,196.0,0.0380297229,0.437011719,28.8,0.111328125
50.0,200.0,0.04577652,0.436706543,29.8666668,0.1015625
51.0,204.0,0.04577652,0.437011719,31.2,0.109375
52.0,208.0,0.0309871826,0.4663086,32.4,0.111328125
53.0,212.0,0.03239569,0.474243164,33.6,0.103515625
54.0,216.0,0.048593536,0.4385376,34.9333344,0.109375
55.0,220.0,0.0429595038,0.4522705,36.2666664,0.10546875
56.0,224.0,0.04084674,0.4736328,37.6,0.11328125
