Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,0.00352127058,-0.000610351563,0.0,0.111328125
1.0,4.0,0.00140850828,-0.000305175781,0.0,0.099609375
2.0,8.0,0.00281701656,0.0497436523,0.0,0.103515625
3.0,12.0,0.0126765743,0.1651001,0.0,0.109375
4.0,16.0,0.0260574035,0.284423828,0.13333334,0.107421875
5.0,20.0,0.0253531486,0.2984619,0.266666681,0.10546875
6.0,24.0,0.0274659116,0.283203125,0.4,0.111328125
7.0,28.0,0.0338042,0.261230469,0.533333361,0.10546875
8.0,32.0,0.0352127068,0.2593994,0.6666667,0.109375
9.0,36.0,0.0338042,0.273742676,0.933333337,0.10546875
10.0,40.0,0.0281701647,0.27557373,1.06666672,0.109375
11.0,44.0,0.0309871826,0.2972412,1.33333337,0.107421875
12.0,48.0,0.052819062,0.31036377,1.6,0.109375
13.0,52.0,0.06479138,0.328369141,1.86666667,0.103515625
14.0,56.0,0.0690169,0.355834961,2.26666665,0.109375
15.0,60.0,0.0605658554,0.35736084,2.5333333,0.109375
16.0,64.0,0.048593536,0.355834961,2.9333334,0.109375
17.0,68.0,0.0401424877,0.336914063,3.33333325,0.107421875
18.0,72.0,0.0380297229,0.324401855,3.73333335,0.1015625
19.0,76.0,0.0302829277,0.318603516,4.266667,0.111328125
20.0,80.0,0.03591696,0.333251953,4.66666651,0.109375
21.0,84.0,0.03239569,0.333557129,5.2,0.107421875
22.0,88.0,0.0394382328,0.356140137,5.733333,0.107421875
23.0,92.0,0.04084674,0.355834961,6.266667,0.111328125
24.0,96.0,0.04084674,0.3564453,6.8,0.107421875
25.0,100.0,0.04084674,0.3555298,7.33333349,0.107421875
26.0,104.0,0.0436637551,0.3555298,8.0,0.109375
27.0,108.0,0.0394382328,0.3552246,8.666667,0.109375
28.0,112.0,0.04225525,0.377807617,9.333333,0.111328125
29.0,116.0,0.0387339778,0.363769531,10.0,0.10546875
30.0,120.0,0.0373254679,0.377197266,10.666667,0.10546875
31.0,124.0,0.0394382328,0.3781128,11.4666662,0.111328125
32.0,128.0,0.0373254679,0.3869629,12.1333332,0.103515625
33.0,132.0,0.0415509939,0.3781128,12.9333334,0.109375
34.0,136.0,0.04436801,0.387573242,13.7333336,0.11328125
35.0,140.0,0.04225525,0.393981934,14.5333338,0.111328125
36.0,144.0,0.04225525,0.393676758,15.4666662,0.10546875
37.0,148.0,0.0394382328,0.383911133,16.2666664,0.109375
38.0,152.0,0.0380297229,0.3945923,17.2,0.103515625
39.0,156.0,0.0387339778,0.39276123,18.1333332,0.10546875
40.0,160.0,0.045072265,0.415344238,19.0666676,0.109375
41.0,164.0,0.0471850261,0.409240723,20.0,0.107421875
42.0,168.0,0.0415509939,0.4156494,21.0666676,0.111328125
43.0,172.0,0.0366212167,0.4360962,22.0,0.109375
44.0,176.0,0.0415509939,0.437927246,23.0666676,0.107421875
45.0,180.0,0.04225525,0.4232788,24.1333332,0.107421875
46.0,184.0,0.04084674,0.415344238,25.2,0.109375
47.0,188.0,0.04225525,0.446472168,26.4,0.10546875
48.0,192.0,0.04436801,0.452575684,27.4666672,0.11328125
49.0,196.0,0.04084674,0.437927246,28.666666,0.115234375
50.0,200.0,0.04084674,0.437011719,29.8666668,0.103515625
51.0,204.0,0.0436637551,0.4522705,31.0666676,0.11328125
52.0,208.0,0.0464807749,0.474243164,32.2666664,0.109375
53.0,212.0,0.0436637551,0.4736328,33.4666672,0.109375
54.0,216.0,0.048593536,0.452880859,34.8,0.11328125
55.0,220.0,0.0500020422,0.474853516,36.1333351,0.103515625
56.0,224.0,0.04577652,0.47454834,37.4666672,0.111328125
57.0,228.0,0.04788928,0.4736328,38.8,0.10546875
58.0,232.0,0.0464807749,0.462036133,40.1333351,0.111328125
59.0,236.0,0.04084674,0.473938,41.6,0.107421875
60.0,240.0,0.0514105521,0.4876709,42.9333344,0.111328125
61.0,244.0,0.04577652,0.495605469,44.4,0.107421875
62.0,248.0,0.0500020422,0.460510254,45.8666649,0.107421875
63.0,250.0,0.0394382328,0.452575684,47.4666672,0.109375
64.0,250.0,0.04436801,0.42388916,48.9333344,0.109375
65.0,250.0,0.0401424877,0.346069336,50.4,0.109375
66.0,250.0,0.0253531486,0.2786255,51.8666649,0.111328125
67.0,250.0,0.0267616566,0.275268555,53.4666672,0.107421875
68.0,250.0,0.02887442,0.309753418,54.9333344,0.1015625
69.0,250.0,0.0281701647,0.2975464,56.4,0.107421875
70.0,250.0,0.02887442,0.274963379,57.8666649,0.10546875
71.0,250.0,0.0309871826,0.2960205,59.3333321,0.103515625
72.0,250.0,0.0373254679,0.3173828,60.9333344,0.11328125
73.0,250.0,0.03239569,0.2972412,62.4,0.10546875
74.0,250.0,0.0338042,0.2984619,63.8666649,0.111328125
75.0,250.0,0.0281701647,0.296936035,65.3333359,0.109375
76.0,250.0,0.0352127068,0.296936035,66.8,0.109375
77.0,250.0,0.0302829277,0.296325684,68.4,0.107421875
78.0,250.0,0.02887442,0.296630859,69.86667,0.10546875
79.0,250.0,0.0295786746,0.318603516,71.3333359,0.107421875
80.0,250.0,0.03591696,0.296936035,72.8,0.111328125
81.0,250.0,0.02887442,0.2972412,74.26667,0.111328125
82.0,250.0,0.03239569,0.296936035,75.86667,0.107421875
83.0,250.0,0.0380297229,0.2975464,77.3333359,0.11328125
84.0,250.0,0.03450845,0.3173828,78.8,0.115234375
85.0,250.0,0.0260574035,0.318603516,80.26667,0.107421875
86.0,250.0,0.03450845,0.317993164,81.73333,0.099609375
87.0,250.0,0.03450845,0.2984619,83.2,0.10546875
88.0,250.0,0.0387339778,0.2972412,84.8,0.10546875
89.0,250.0,0.0415509939,0.296936035,86.26667,0.11328125
90.0,250.0,0.04436801,0.296936035,87.73333,0.10546875
91.0,250.0,0.0330999456,0.2972412,89.2,0.109375
92.0,250.0,0.0253531486,0.296936035,90.6666641,0.11328125
93.0,250.0,0.03450845,0.2972412,92.26667,0.10546875
94.0,250.0,0.0267616566,0.296936035,93.73333,0.1015625
95.0,250.0,0.0309871826,0.290222168,95.2,0.103515625
96.0,250.0,0.0267616566,0.296630859,96.6666641,0.107421875
97.0,250.0,0.0380297229,0.296936035,98.13333,0.109375
98.0,250.0,0.0260574035,0.296630859,99.6,0.111328125
99.0,250.0,0.0366212167,0.2972412,101.2,0.107421875
100.0,250.0,0.0253531486,0.2972412,102.666664,0.107421875
101.0,250.0,0.0338042,0.2972412,104.133331,0.10546875
102.0,250.0,0.0246488955,0.297851563,105.6,0.10546875
103.0,250.0,0.02394464,0.3161621,107.066666,0.103515625
104.0,250.0,0.0302829277,0.317688,108.533333,0.103515625
105.0,250.0,0.0302829277,0.297851563,110.133331,0.107421875
106.0,250.0,0.0281701647,0.2975464,111.6,0.111328125
107.0,250.0,0.02394464,0.2972412,113.066666,0.111328125
108.0,250.0,0.0373254679,0.296630859,114.533333,0.107421875
109.0,250.0,0.0330999456,0.2972412,116.0,0.10546875
110.0,250.0,0.0281701647,0.317077637,117.6,0.107421875
111.0,250.0,0.0295786746,0.318603516,119.066666,0.103515625
112.0,250.0,0.0338042,0.297851563,120.533333,0.1015625
113.0,250.0,0.0260574035,0.296325684,122.0,0.109375
114.0,250.0,0.0309871826,0.318603516,123.466667,0.103515625
115.0,250.0,0.03450845,0.305786133,124.933334,0.11328125
116.0,250.0,0.0338042,0.2972412,126.533333,0.111328125
117.0,250.0,0.0316914357,0.317077637,128.0,0.109375
118.0,250.0,0.0281701647,0.317688,129.46666,0.103515625
119.0,250.0,0.0338042,0.2972412,130.933334,0.107421875
120.0,250.0,0.0352127068,0.296630859,132.4,0.103515625
121.0,250.0,0.0281701647,0.296936035,133.866669,0.109375
122.0,250.0,0.0380297229,0.296936035,135.46666,0.107421875
123.0,250.0,0.04084674,0.3100586,136.933334,0.10546875
124.0,250.0,0.0316914357,0.319519043,138.4,0.107421875
125.0,250.0,0.02887442,0.305786133,139.866669,0.10546875
126.0,250.0,0.04084674,0.2835083,141.333328,0.10546875
127.0,250.0,0.0330999456,0.275268555,142.933334,0.10546875
128.0,250.0,0.02042337,0.294494629,144.4,0.109375
129.0,250.0,0.0330999456,0.296630859,145.866669,0.10546875
130.0,250.0,0.0352127068,0.296630859,147.333328,0.107421875
131.0,250.0,0.02394464,0.296630859,148.8,0.107421875
132.0,250.0,0.0253531486,0.296936035,150.266663,0.111328125
133.0,250.0,0.0309871826,0.296936035,151.866669,0.107421875
134.0,250.0,0.0316914357,0.2972412,153.333328,0.107421875
135.0,250.0,0.0218318775,0.296630859,154.8,0.103515625
136.0,250.0,0.0338042,0.304260254,156.266663,0.107421875
137.0,250.0,0.0169021,0.296936035,157.733337,0.109375
138.0,250.0,0.03450845,0.2972412,159.2,0.109375
139.0,250.0,0.0253531486,0.296630859,160.8,0.109375
140.0,250.0,0.0302829277,0.278015137,162.266663,0.109375
141.0,250.0,0.0253531486,0.288085938,163.733337,0.111328125
142.0,250.0,0.0316914357,0.2975464,165.2,0.10546875
143.0,250.0,0.02394464,0.317993164,166.666672,0.109375
144.0,250.0,0.0302829277,0.299377441,168.266663,0.10546875
