Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (rad),TCP_ry (rad),TCP_rz (rad),Robot_I (A)
2.987,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
4.981,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
9.432,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
11.427,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
13.422,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
15.927,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
17.926000000000002,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
19.921000000000003,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
23.91,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
25.904,0.0,0.0,0.0,1.228,1.171,-1.208,1.197
27.899,0.0,0.0,0.0,1.228,1.171,-1.208,1.197
29.894,0.0,0.0,0.0,1.228,1.171,-1.208,1.197
31.888,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
33.882000000000005,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
35.877,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
37.871,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
39.866,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
41.861,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
43.855,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
46.852,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
48.843,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
50.837,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
52.832,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
54.826,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
56.821000000000005,0.0,0.0,0.0,1.228,1.171,-1.208,1.092
58.815,0.0,0.0,0.0,1.228,1.171,-1.208,1.092
60.81,0.0,0.0,0.0,1.228,1.171,-1.208,1.092
62.81,0.0,0.0,0.0,1.228,1.171,-1.208,1.092
64.804,0.0,0.0,0.0,1.228,1.171,-1.208,1.092
66.941,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
68.959,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
70.956,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
73.07900000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
75.087,0.0,0.0,0.0,1.228,1.171,-1.208,1.197
77.07600000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.197
79.068,0.0,0.0,0.0,1.228,1.171,-1.208,1.197
81.066,0.0,0.0,0.0,1.228,1.171,-1.208,1.197
83.265,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
85.312,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
87.257,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
89.272,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
91.251,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
95.275,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
97.321,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
99.755,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
101.783,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
103.747,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
105.747,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
110.027,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
112.073,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
114.104,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
116.281,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
118.598,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
120.623,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
122.874,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
124.873,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
126.957,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
129.256,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
131.281,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
166.161,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
168.156,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.021
170.149,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.021
172.146,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.021
185.115,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
189.102,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
195.119,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
197.624,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.161
199.621,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.161
203.611,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.161
216.609,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.161
224.555,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
226.55,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
228.568,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
230.541,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
234.549,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.951
236.547,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.951
238.518,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.951
240.537,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
242.507,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
246.498,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
259.493,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
267.475,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.232
269.472,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.056
271.46700000000004,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.056
273.463,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.056
277.45300000000003,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.95
289.682,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.95
291.678,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.95
293.672,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
295.697,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
297.661,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
299.722,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
307.7,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
309.694,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.197
311.69,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.197
315.68,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.197
317.67400000000004,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.197
319.669,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.197
321.668,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.02
325.059,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.02
327.05600000000004,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.02
329.254,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.02
332.269,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
334.27000000000004,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
336.264,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
