Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (rad),TCP_ry (rad),TCP_rz (rad),Robot_I (A)
1.99,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
3.987,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
6.976000000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
10.483,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
12.511,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
14.503,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
18.159,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
21.443,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
23.476,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
25.467,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
27.454,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
29.45,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
31.421,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
33.439,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
37.408,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
41.426,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
43.388000000000005,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
45.407,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
47.377,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
49.396,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
51.366,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
53.367,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
56.36,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
59.347,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
61.34,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
63.334,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
65.329,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
67.324,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
69.32000000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
74.334,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
76.30000000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
78.319,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
80.313,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
82.309,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
84.302,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
86.275,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
89.26599999999999,0.0,0.0,0.0,1.228,1.171,-1.208,1.231
91.262,0.0,0.0,0.0,1.228,1.171,-1.208,1.231
93.28,0.0,0.0,0.0,1.228,1.171,-1.208,1.231
95.277,0.0,0.0,0.0,1.228,1.171,-1.208,1.231
97.271,0.0,0.0,0.0,1.228,1.171,-1.208,1.231
