Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (rad),TCP_ry (rad),TCP_rz (rad),Robot_I (A)
1.999,0.0,0.0,0.0,1.228,1.171,-1.208,1.231
4.016,0.0,0.0,0.0,1.228,1.171,-1.208,1.231
5.986,0.0,0.0,0.0,1.228,1.171,-1.208,1.231
9.978000000000002,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
12.279,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
14.408,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
16.406,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
18.561,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
20.559,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
22.553,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
26.544,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
28.574,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
30.576,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
32.573,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
34.745,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
36.787,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
38.737,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
40.736,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
43.725,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
46.073,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
48.105,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
52.321,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
54.34,0.0,0.0,0.0,1.228,1.171,-1.208,1.267
59.308,0.0,0.0,0.0,1.228,1.171,-1.208,1.267
61.325,0.0,0.0,0.0,1.228,1.171,-1.208,1.267
63.346,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
65.506,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
67.628,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
69.649,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
71.81800000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
73.832,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
76.808,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
80.217,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
82.532,0.0,0.0,0.0,1.228,1.171,-1.208,1.267
84.52900000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.267
86.529,0.0,0.0,0.0,1.228,1.171,-1.208,1.267
88.688,0.0,0.0,0.0,1.228,1.171,-1.208,1.267
90.691,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
93.678,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
95.672,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
97.687,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
99.685,0.0,0.0,0.0,1.228,1.171,-1.208,1.197
101.68,0.0,0.0,0.0,1.228,1.171,-1.208,1.197
117.637,0.0,0.0,0.0,1.228,1.171,-1.208,1.197
119.663,0.0,0.0,0.0,1.228,1.171,-1.208,1.197
121.658,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
123.622,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
126.614,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
128.608,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
130.62699999999998,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
134.615,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.197
136.585,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.197
141.578,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.197
146.561,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.267
162.516,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.267
168.503,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.267
170.49800000000002,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.197
172.514,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.197
176.487,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.197
179.018,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.197
181.016,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.267
183.034,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.267
185.035,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.267
187.021,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.267
189.018,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
191.99,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
195.999,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
197.97,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
199.965,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
205.948,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.197
221.905,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.197
225.902,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.197
228.887,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.197
230.882,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.197
234.871,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.091
236.89,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.091
238.861,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.091
240.865,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.126
243.85,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.126
245.877,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.126
247.872,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.126
249.832,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.126
251.83,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.126
253.822,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.126
255.84,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.126
259.808,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.126
261.79999999999995,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.126
263.82,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.197
265.841,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.197
267.812,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.197
271.825,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.197
273.804,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.95
276.815,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.95
279.319,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.95
281.317,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.232
283.311,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.232
285.307,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.232
287.301,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.232
289.296,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
292.29,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
295.71500000000003,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
298.449,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
301.00100000000003,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
302.966,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
304.961,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
307.961,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
311.944,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.197
313.972,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.197
317.926,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.197
319.921,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.197
323.912,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.197
327.901,0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.126
