Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (rad),TCP_ry (rad),TCP_rz (rad),Robot_I (A)
1.489,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
2.978,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
4.961,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
6.449,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
9.425,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
10.913,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
14.387,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
16.368000000000002,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
17.857000000000003,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
20.832,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
22.32,0.0,0.0,0.0,1.228,1.171,-1.208,0.845
25.297,0.0,0.0,0.0,1.228,1.171,-1.208,0.845
28.272,0.0,0.0,0.0,1.228,1.171,-1.208,0.845
29.761,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
32.737,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
34.721000000000004,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
36.213,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
37.697,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
39.196000000000005,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
42.184,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
43.673,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
45.161,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
46.649,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
48.633,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
50.617,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
53.493,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
54.998,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
57.997,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
60.952,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
62.440000000000005,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
65.914,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
67.40599999999999,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
68.90100000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
70.384,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
73.426,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
74.947,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
76.37299999999999,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
77.878,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
81.36699999999999,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
83.351,0.0,0.0,0.0,1.228,1.171,-1.208,0.88
89.301,0.0,0.0,0.0,1.228,1.171,-1.208,0.88
90.789,0.0,0.0,0.0,1.228,1.171,-1.208,0.88
92.277,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
93.765,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
95.253,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
96.762,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
99.718,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
102.725,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
104.214,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
105.701,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
108.677,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
110.165,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
111.681,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
113.157,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
116.641,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
118.1,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
124.085,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
139.993,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
145.95,0.0,0.0,0.0,1.228,1.171,-1.208,0.88
148.897,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.88
152.361,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.88
154.85299999999998,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.88
157.82999999999998,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.88
160.806,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.88
162.29399999999998,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.88
166.26399999999998,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.88
170.72899999999998,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.916
172.711,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.916
175.686,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.916
178.66199999999998,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.916
180.151,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.02
185.11,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.02
186.598,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.02
188.086,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.02
