Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (rad),TCP_ry (rad),TCP_rz (rad),Robot_I (A)
3.997,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
6.015000000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
7.979999999999999,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
9.974,0.0,0.0,0.0,1.228,1.171,-1.208,0.951
12.058,0.0,0.0,0.0,1.228,1.171,-1.208,0.951
14.172,0.0,0.0,0.0,1.228,1.171,-1.208,0.951
16.169,0.0,0.0,0.0,1.228,1.171,-1.208,0.951
18.165,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
20.527,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
22.526,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
24.52,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
26.514,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
28.509,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
30.504,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
32.499,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
34.495,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
36.49,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
39.606,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
41.59,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
43.779,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
45.830000000000005,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
47.858,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
50.057,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
52.059000000000005,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
55.078,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
57.041,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
59.042,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
61.051,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
63.139,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
65.171,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
67.17399999999999,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
69.179,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
71.16699999999999,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
73.16,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
75.276,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
77.274,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
79.27199999999999,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
81.319,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
83.881,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
85.887,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
87.91,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
90.042,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
92.039,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
94.123,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
96.146,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
98.284,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
100.303,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
102.279,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
106.304,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
108.285,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
110.254,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
112.249,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
114.243,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
116.271,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
118.235,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
120.266,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
122.256,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
124.25,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
126.245,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
128.233,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
130.202,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
132.196,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
134.227,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
136.187,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
138.181,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
141.231,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
143.445,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
145.444,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
147.439,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
149.43200000000002,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
151.427,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
155.452,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
157.442,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
159.475,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
161.434,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
163.426,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
165.42100000000002,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
167.384,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
171.38,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
175.368,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
177.362,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
179.35799999999998,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
181.353,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
183.858,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
187.858,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
190.843,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
192.838,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
194.832,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
196.827,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
198.821,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
200.82,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
203.811,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
205.80300000000005,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
207.811,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
209.816,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
211.786,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
213.781,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
215.776,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
217.769,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
219.772,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
221.762,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
223.754,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
229.739,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
231.733,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
233.726,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
235.731,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
238.716,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
240.71,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
242.704,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
244.699,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
246.693,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
248.688,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
250.683,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
254.676,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
258.677,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
260.672,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
264.468,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
266.047,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
267.611,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
270.31300000000005,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
273.318,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
275.313,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
277.307,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
279.302,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
281.297,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
283.80100000000004,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
285.80499999999995,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
288.797,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
290.81800000000004,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
292.807,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
294.77500000000003,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
296.769,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
298.76399999999995,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
300.75800000000004,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
302.76,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
305.74600000000004,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
309.735,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
311.903,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
313.97799999999995,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
316.073,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
322.065,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
324.321,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
326.553,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
328.578,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
330.604,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
332.597,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
334.564,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
337.559,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
339.575,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
341.547,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
343.541,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
345.804,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
347.845,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
349.828,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
351.792,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
354.792,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
357.899,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
359.865,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
361.887,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
363.859,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
365.849,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
367.844,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
372.019,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
374.048,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
376.032,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
378.189,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
380.384,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
382.408,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
385.978,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
388.039,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
390.224,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
392.257,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
394.287,0.0,0.0,0.0,1.228,1.171,-1.208,1.127
396.2840000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.127
398.444,0.0,0.0,0.0,1.228,1.171,-1.208,1.127
400.441,0.0,0.0,0.0,1.228,1.171,-1.208,1.127
404.478,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
406.511,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
408.477,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
410.499,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
412.684,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
414.739,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
416.677,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
419.67,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
421.702,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
423.699,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
425.72,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
427.689,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
429.863,0.0,0.0,0.0,1.228,1.171,-1.208,1.092
433.036,0.0,0.0,0.0,1.228,1.171,-1.208,1.092
437.058,0.0,0.0,0.0,1.228,1.171,-1.208,1.092
439.083,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
441.075,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
443.046,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
445.04,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
447.035,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
449.034,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
451.024,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
