Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (rad),TCP_ry (rad),TCP_rz (rad),Robot_I (A)
1.994,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
4.023,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
6.535,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
8.765,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
10.795,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
12.76,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
15.288,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
17.346,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
19.396,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
21.338,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
23.353,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
25.492,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
27.514,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
29.599,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
31.597,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
33.592,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
37.581,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
39.575,0.0,0.0,0.0,1.228,1.171,-1.208,0.951
41.57,0.0,0.0,0.0,1.228,1.171,-1.208,0.951
43.565,0.0,0.0,0.0,1.228,1.171,-1.208,0.951
45.56,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
47.554,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
49.549,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
51.544,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
53.538,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
55.537000000000006,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
57.538,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
59.524,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
62.731,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
