Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (rad),TCP_ry (rad),TCP_rz (rad),Robot_I (A)
1.981,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
3.467,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
4.809,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
6.291,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
10.266,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
12.74,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
15.204,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
16.694,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
19.67,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
21.158,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
22.648000000000003,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
24.643,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
27.628,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
29.607000000000003,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
31.589,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
33.076,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
34.565,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
37.541,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
39.028,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
42.005,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
46.474,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
47.957,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
49.518,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
52.574000000000005,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
54.481,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
57.468,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
59.955,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
62.425,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
63.938,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
66.93599999999999,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
69.892,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
71.385,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
72.869,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
76.84299999999999,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
82.789,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
113.048,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
116.521,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
118.009,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
119.528,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
122.498,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
124.522,0.0,0.0,0.0,1.228,1.171,-1.208,0.88
126.508,0.0,0.0,0.0,1.228,1.171,-1.208,0.88
128.491,0.0,0.0,0.0,1.228,1.171,-1.208,0.88
129.979,0.0,0.0,0.0,1.228,1.171,-1.208,0.88
131.468,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
135.442,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
137.916,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
139.403,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
140.892,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
143.868,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
147.342,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
148.82999999999998,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
150.811,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
152.796,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
156.767,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
162.22,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
164.702,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
167.179,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.056
168.667,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.056
171.643,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.056
173.131,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.056
177.102,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.95
179.584,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.95
181.563,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.95
183.051,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.95
184.539,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.021
186.027,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.021
189.003,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.021
190.491,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.021
191.979,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.021
195.451,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.021
196.939,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
201.968,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
205.371,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
208.347,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.985
212.326,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.985
214.304,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.985
215.79,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.985
217.278,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.985
218.766,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.985
221.743,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.985
223.231,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.915
227.214,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.915
229.201,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.915
231.183,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.915
233.16600000000005,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.021
234.654,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.021
237.631,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.021
239.118,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.021
240.606,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.021
242.094,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.88
244.574,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.88
246.561,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.88
249.534,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.88
251.51800000000003,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.985
253.006,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.985
254.494,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.985
257.47,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.985
259.958,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.985
262.43499999999995,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.986
264.414,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.986
265.903,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.986
268.878,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.986
270.366,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.915
273.839,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.915
276.94,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.915
279.18100000000004,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.915
281.323,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.915
282.812,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.021
285.78700000000003,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.021
290.748,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.021
292.734,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.985
295.219,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.985
298.684,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.985
300.17100000000005,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.985
302.156,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.161
305.627,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.161
308.604,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.161
312.09700000000004,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.161
314.071,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.986
318.50800000000004,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.986
319.963,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.986
321.45,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.986
324.93499999999995,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.915
327.41700000000003,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.915
330.891,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.915
333.869,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.915
335.354,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.09
336.841,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.09
339.823,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.09
341.305,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.09
344.782,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.09
347.26800000000003,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.09
349.24300000000005,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.09
350.753,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.09
353.709,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.02
355.193,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.02
356.68100000000004,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.02
358.17,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.02
361.145,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.02
362.633,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.95
366.106,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.95
367.593,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.95
369.347,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.95
370.878,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.985
372.366,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.985
375.315,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.985
378.8,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.985
380.77,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.02
383.289,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.02
384.738,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.02
387.737,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.02
389.223,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.091
392.179,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.091
394.658,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.091
396.671,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.091
398.65,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.985
401.199,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.985
402.631,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.985
405.234,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.985
406.72,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.88
410.705,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.88
412.684,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.88
415.657,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.88
417.14,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.055
418.628,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.055
420.116,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.055
423.092,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.055
425.096,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.985
427.581,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.985
429.564,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.985
431.051,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.985
434.027,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.985
437.251,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
438.744,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
440.23,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
442.218,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
445.689,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
448.17,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
449.657,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
452.633,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
454.126,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
457.102,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
459.083,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
462.061,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
463.545,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
466.108,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
467.598,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
470.058,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
473.044,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
474.993,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
478.4860000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
481.936,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
483.491,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
484.912,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
486.399,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
489.383,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
490.933,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
493.913,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.056
496.399,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.056
497.881,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.056
500.418,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.056
501.848,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.056
504.745,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.056
506.093,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.056
507.587,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.056
510.562,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,1.056
513.043,0.0,0.1000000000000227,0.0,1.228,1.171,-1.208,0.95
