Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (rad),TCP_ry (rad),TCP_rz (rad),Robot_I (A)
1.984,0.0,0.0,0.0,1.228,1.171,-1.208,1.267
7.967999999999999,0.0,0.0,0.0,1.228,1.171,-1.208,1.267
9.962,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
13.96,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
17.945,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
19.939,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
21.934,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
23.929,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
25.923,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
27.429,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
29.426,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
33.42,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
35.416999999999994,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
37.405,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
39.398,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
41.393,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
43.388000000000005,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
45.383,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
48.377,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
51.367,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
53.361,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
55.356,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
57.35,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
59.345,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
61.341,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
66.378,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
68.358,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
70.353,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
72.35,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
74.342,0.0,0.0,0.0,1.228,1.171,-1.208,1.267
76.332,0.0,0.0,0.0,1.228,1.171,-1.208,1.267
78.304,0.0,0.0,0.0,1.228,1.171,-1.208,1.267
80.291,0.0,0.0,0.0,1.228,1.171,-1.208,1.267
82.285,0.0,0.0,0.0,1.228,1.171,-1.208,1.267
84.27999999999999,0.0,0.0,0.0,1.228,1.171,-1.208,1.267
86.273,0.0,0.0,0.0,1.228,1.171,-1.208,1.267
88.268,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
90.263,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
92.233,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
94.787,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
96.87,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
100.864,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
104.853,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
108.842,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
110.837,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
114.836,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
119.819,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
121.814,-0.0999999999999943,-0.1000000000000227,0.0,1.228,1.171,-1.208,1.197
125.803,-0.0999999999999943,-0.1000000000000227,0.0,1.228,1.171,-1.208,1.197
127.309,-0.0999999999999943,-0.1000000000000227,0.0,1.228,1.171,-1.208,1.197
132.301,-0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.232
134.29399999999998,-0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.232
136.28699999999998,-0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.232
138.28199999999998,-0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.232
140.27800000000002,-0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.232
142.27200000000002,-0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.091
144.267,-0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.091
146.261,-0.0999999999999943,-0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.091
