Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (rad),TCP_ry (rad),TCP_rz (rad),Robot_I (A)
0.996,0.0,0.0,0.0,1.228,1.171,-1.208,1.16
2.992,0.0,0.0,0.0,1.228,1.171,-1.208,1.336
4.972,0.0,0.0,0.0,1.228,1.171,-1.208,1.336
6.989999999999999,0.0,0.0,0.0,1.228,1.171,-1.208,1.336
8.992999999999999,0.0,0.0,0.0,1.228,1.171,-1.208,1.336
10.989,0.0,0.0,0.0,1.228,1.171,-1.208,1.195
12.983,0.0,0.0,0.0,1.228,1.171,-1.208,1.195
15.32,0.0,0.0,0.0,1.228,1.171,-1.208,1.195
17.451,0.0,0.0,0.0,1.228,1.171,-1.208,1.195
19.448,0.0,0.0,0.0,1.228,1.171,-1.208,1.195
21.641,0.0,0.0,0.0,1.228,1.171,-1.208,1.16
23.666,0.0,0.0,0.0,1.228,1.171,-1.208,1.16
25.664,0.0,0.0,0.0,1.228,1.171,-1.208,1.16
29.654,0.0,0.0,0.0,1.228,1.171,-1.208,1.16
31.749,0.0,0.0,0.0,1.228,1.171,-1.208,1.266
33.862,0.0,0.0,0.0,1.228,1.171,-1.208,1.266
35.967,0.0,0.0,0.0,1.228,1.171,-1.208,1.266
37.967,0.0,0.0,0.0,1.228,1.171,-1.208,1.23
39.964,0.0,0.0,0.0,1.228,1.171,-1.208,1.23
41.959,0.0,0.0,0.0,1.228,1.171,-1.208,1.23
45.948,0.0,0.0,0.0,1.228,1.171,-1.208,1.23
47.945,0.0,0.0,0.0,1.228,1.171,-1.208,1.16
52.03,0.0,0.0,0.0,1.228,1.171,-1.208,1.16
54.159,0.0,0.0,0.0,1.228,1.171,-1.208,1.16
56.184,0.0,0.0,0.0,1.228,1.171,-1.208,1.23
58.175,0.0,0.0,0.0,1.228,1.171,-1.208,1.23
60.15,0.0,0.0,0.0,1.228,1.171,-1.208,1.23
62.286,0.0,0.0,0.0,1.228,1.171,-1.208,1.23
66.372,0.0,0.0,0.0,1.228,1.171,-1.208,1.265
68.42,0.0,0.0,0.0,1.228,1.171,-1.208,1.265
70.365,0.0,0.0,0.0,1.228,1.171,-1.208,1.265
74.35799999999999,0.0,0.0,0.0,1.228,1.171,-1.208,1.3
77.346,0.0,0.0,0.0,1.228,1.171,-1.208,1.3
81.572,0.0,0.0,0.0,1.228,1.171,-1.208,1.3
83.772,0.0,0.0,0.0,1.228,1.171,-1.208,1.23
85.79599999999999,0.0,0.0,0.0,1.228,1.171,-1.208,1.23
87.809,0.0,0.0,0.0,1.228,1.171,-1.208,1.23
89.984,0.0,0.0,0.0,1.228,1.171,-1.208,1.23
91.983,0.0,0.0,0.0,1.228,1.171,-1.208,1.301
93.976,0.0,0.0,0.0,1.228,1.171,-1.208,1.301
96.018,0.0,0.0,0.0,1.228,1.171,-1.208,1.301
98.05,0.0,0.0,0.0,1.228,1.171,-1.208,1.301
100.011,0.0,0.0,0.0,1.228,1.171,-1.208,1.301
102.006,0.0,0.0,0.0,1.228,1.171,-1.208,1.335
104.0,0.0,0.0,0.0,1.228,1.171,-1.208,1.335
119.957,0.0,0.0,0.0,1.228,1.171,-1.208,1.335
121.951,0.0,0.0,0.0,1.228,1.171,-1.208,1.335
123.947,0.0,0.0,0.0,1.228,1.171,-1.208,1.301
125.945,0.0,0.0,0.0,1.228,1.171,-1.208,1.301
131.97,0.0,0.0,0.0,1.228,1.171,-1.208,1.301
133.95299999999995,0.0,0.0,0.0,1.228,1.171,-1.208,1.301
135.95,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.3
140.067,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.3
142.065,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.3
144.089,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.23
147.091,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.23
151.38,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.23
153.378,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.265
155.474,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.265
157.522,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.265
159.466,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.265
163.993,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.266
165.98,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.266
167.97500000000002,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.266
169.97,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.266
171.965,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.265
179.987,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.265
198.58,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.265
200.645,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.265
202.636,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.265
204.631,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.265
206.629,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.23
208.589,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.23
212.606,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.23
214.599,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.231
216.592,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.231
218.586,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.231
220.599,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.231
222.55,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.231
226.567,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.266
229.556,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.266
231.538,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.266
233.546,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.266
235.537,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.301
237.534,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.301
239.505,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.301
241.5,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.301
243.508,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.301
247.492,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.301
263.00800000000004,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.301
270.04,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.301
272.364,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.301
274.36100000000005,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.371
277.355,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.371
279.355,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.371
281.342,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.371
283.336,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.371
285.332,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.371
287.35,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.301
289.32000000000005,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.301
291.31800000000004,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.301
294.312,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.301
296.302,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.301
298.296,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.266
300.291,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.266
302.286,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.266
306.276,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.266
308.27,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.265
310.268,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.265
313.257,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.265
315.251,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.265
317.246,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.195
319.241,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.195
321.26,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.195
325.225,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.195
328.223,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.23
330.247,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.23
332.295,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.23
334.266,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.23
336.366,0.0,0.0,0.0,1.228,1.171,-1.208,1.265
338.364,0.0,0.0,0.0,1.228,1.171,-1.208,1.265
340.395,0.0,0.0,0.0,1.228,1.171,-1.208,1.265
342.355,0.0,0.0,0.0,1.228,1.171,-1.208,1.265
344.355,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
348.377,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
350.431,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
352.593,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
354.615,0.0,0.0,0.0,1.228,1.171,-1.208,1.336
356.586,0.0,0.0,0.0,1.228,1.171,-1.208,1.336
358.581,0.0,0.0,0.0,1.228,1.171,-1.208,1.336
361.1,0.0,0.0,0.0,1.228,1.171,-1.208,1.336
363.106,0.0,0.0,0.0,1.228,1.171,-1.208,1.265
366.138,0.0,0.0,0.0,1.228,1.171,-1.208,1.265
368.273,0.0,0.0,0.0,1.228,1.171,-1.208,1.265
