Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (rad),TCP_ry (rad),TCP_rz (rad),Robot_I (A)
3.472,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
29.264,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
30.756,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
32.666000000000004,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
35.149,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
38.616,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
41.097,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
42.496,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
47.474,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
50.946,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
54.42,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
55.907,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
57.891,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
60.867,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
63.843,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
65.49000000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
67.316,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
70.787,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
72.771,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
74.259,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
75.752,0.0,0.0,0.0,1.228,1.171,-1.208,1.302
78.72800000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
80.216,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
81.699,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
85.19200000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.232
86.681,0.0,0.0,0.0,1.228,1.171,-1.208,1.231
88.16499999999999,0.0,0.0,0.0,1.228,1.171,-1.208,1.231
89.65299999999999,0.0,0.0,0.0,1.228,1.171,-1.208,1.231
91.141,0.0,0.0,0.0,1.228,1.171,-1.208,1.231
94.123,0.0,0.0,0.0,1.228,1.171,-1.208,1.231
95.611,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
97.143,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
98.588,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
101.592,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
103.574,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
105.036,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
107.019,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
121.932,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
123.884,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.197
131.36100000000002,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.197
136.517,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.126
138.501,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.126
140.02200000000002,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.231
141.50799999999998,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.231
144.566,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.231
146.08499999999998,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.231
147.54600000000002,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.302
151.021,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.302
153.001,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.302
154.985,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.302
157.98100000000002,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.267
159.449,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.267
160.938,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.267
163.913,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.267
165.40099999999998,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.267
169.377,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.267
171.852,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.267
173.86499999999998,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.267
176.841,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.197
179.817,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.197
181.274,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.197
185.249,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.197
187.227,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.126
189.211,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.126
191.194,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.126
192.682,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.267
195.658,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.267
198.634,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.267
201.119,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.267
203.101,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.196
205.082,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.196
208.058,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.196
209.546,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.196
211.034,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.197
212.522,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.197
215.498,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.197
218.971,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.197
220.458,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.162
223.434,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.162
224.951,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.162
227.929,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.162
230.882,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.196
232.37,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.196
235.349,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.196
237.331,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.196
240.305,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.232
241.794,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.232
243.282,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.232
244.784,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.232
247.762,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.196
251.239,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.196
252.721,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.196
254.21,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.196
257.185,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.161
260.161,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.161
261.649,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.161
263.137,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.231
264.625,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.231
269.089,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.231
271.07300000000004,0.0999999999999943,0.0,0.0,1.228,1.171,-1.208,1.231
