Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (rad),TCP_ry (rad),TCP_rz (rad),Robot_I (A)
1.984,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
3.473,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
4.961,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
7.936,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
9.425,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,0.986
12.401,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,0.986
15.874,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,0.986
17.857000000000003,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.127
19.452,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.127
20.943,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.127
23.919,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.127
25.407,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.056
26.895,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.056
28.383,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.056
31.858,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.056
34.888000000000005,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.056
37.41,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.02
40.4,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.02
43.406,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.02
46.365,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.126
48.405,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.126
50.401,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.126
52.366,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.126
53.857,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.126
55.345,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.126
57.953,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.126
59.443000000000005,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.126
62.444,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.02
65.89299999999999,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.02
67.403,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.02
70.37599999999999,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.02
71.843,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.161
74.824,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.161
76.311,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.161
77.795,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.126
79.28399999999999,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.126
82.26400000000001,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.126
84.286,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.126
86.226,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.126
89.202,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.126
90.69,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.126
93.707,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.126
95.176,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.126
97.649,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.02
100.71,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.02
102.189,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.02
103.653,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.02
105.141,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.02
106.629,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.02
108.117,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.02
109.605,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.02
112.581,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.02
115.557,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.02
117.541,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.055
119.029,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.055
122.005,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.055
123.493,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.055
124.981,0.0999999999999659,0.0,0.0,1.228,1.171,-1.208,1.055
133.428,0.0999999999999659,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
141.397,0.0999999999999659,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
151.874,0.0999999999999659,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.126
153.825,0.0999999999999659,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
155.312,0.0999999999999659,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
158.288,0.0999999999999659,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
