Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (rad),TCP_ry (rad),TCP_rz (rad),Robot_I (A)
1.997,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
3.992,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
5.986,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
7.981,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
10.139,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
12.136,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
15.133,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
17.259,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
19.257,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
21.251,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
25.339,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
27.336,0.0,0.0,0.0,1.228,1.171,-1.208,1.09
29.33,0.0,0.0,0.0,1.228,1.171,-1.208,1.09
35.413,0.0,0.0,0.0,1.228,1.171,-1.208,1.09
37.54600000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
39.544,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
41.589,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
43.76,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
45.759,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
48.753,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
51.107,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
53.428,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
55.426,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
57.442,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
59.524,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
61.521,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
63.521,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
67.00399999999999,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
69.001,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
70.99600000000001,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
73.188,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
75.276,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
77.274,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
79.268,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
81.26400000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
84.701,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
86.869,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
89.162,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
91.195,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
93.154,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
95.239,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
97.239,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
101.227,0.0,0.0,0.0,1.228,1.171,-1.208,0.986
103.426,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
105.447,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
107.447,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
109.414,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
111.408,0.0,0.0,0.0,1.228,1.171,-1.208,0.951
113.404,0.0,0.0,0.0,1.228,1.171,-1.208,0.951
115.4,0.0,0.0,0.0,1.228,1.171,-1.208,0.951
117.392,0.0,0.0,0.0,1.228,1.171,-1.208,0.951
119.411,0.0,0.0,0.0,1.228,1.171,-1.208,0.951
121.408,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
123.399,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
125.394,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
127.366,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
129.361,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
133.64100000000002,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
135.864,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
137.936,0.0,0.0,0.0,1.228,1.171,-1.208,0.95
140.162,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
142.24200000000002,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
144.24,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
152.225,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
154.21599999999998,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.95
156.21099999999998,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.95
158.205,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.95
160.20000000000002,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.95
162.19400000000002,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.95
166.709,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.915
168.742,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.915
170.73,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.915
174.71900000000002,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,0.915
176.71300000000002,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.021
