Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (rad),TCP_ry (rad),TCP_rz (rad),Robot_I (A)
2.992,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
4.989000000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
7.188,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
9.186,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
11.187,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
13.184,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
15.179,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
17.176000000000002,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
19.171,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
21.166,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
23.26,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
25.258,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
27.252,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
29.247,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
31.386,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
33.388,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
35.395,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
39.441,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
41.488,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
43.45,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
45.603,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
47.601,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
49.616,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
51.595,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
54.583,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
56.578,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
58.699,0.0,0.0,0.0,1.228,1.171,-1.208,1.02
60.153,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
62.153,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
64.343,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
66.373,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
68.375,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
70.368,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
72.36,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
74.355,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
76.376,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
78.503,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
80.54799999999999,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
