Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (rad),TCP_ry (rad),TCP_rz (rad),Robot_I (A)
1.002,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
2.995,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
4.989999999999999,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
6.989999999999999,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
8.988,0.0,0.0,0.0,1.228,1.171,-1.208,0.985
11.985,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
13.975,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
15.969,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
17.964000000000002,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
20.467,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
22.464,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
24.459000000000003,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
26.454,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
29.457,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
31.44,0.0,0.0,0.0,1.228,1.171,-1.208,1.197
35.43,0.0,0.0,0.0,1.228,1.171,-1.208,1.197
37.45,0.0,0.0,0.0,1.228,1.171,-1.208,1.197
39.58,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
41.959,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
43.968,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
47.115,0.0,0.0,0.0,1.228,1.171,-1.208,1.056
49.274,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
51.384,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
55.535,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
57.615,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
59.641,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
62.61,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
64.93599999999999,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
67.011,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
69.244,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
71.31700000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
73.31500000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
75.48,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
77.47800000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
80.53,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
82.51899999999999,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
84.517,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
86.535,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
88.532,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
90.526,0.0,0.0,0.0,1.228,1.171,-1.208,1.021
92.525,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.161
94.494,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.161
97.51,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.161
99.477,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.161
101.499,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.056
103.467,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.056
105.462,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.056
107.46,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.056
109.455,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.056
111.458,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.196
114.442,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.196
116.467,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.196
118.462,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.196
120.424,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
