Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (rad),TCP_ry (rad),TCP_rz (rad),Robot_I (A)
2.4810000000000003,0.0,0.0,0.0,1.228,1.171,-1.208,1.09
3.968,0.0,0.0,0.0,1.228,1.171,-1.208,1.09
8.701,0.0,0.0,0.0,1.228,1.171,-1.208,1.09
12.171,0.0,0.0,0.0,1.228,1.171,-1.208,1.09
16.454,0.0,0.0,0.0,1.228,1.171,-1.208,1.09
18.435,0.0,0.0,0.0,1.228,1.171,-1.208,1.09
20.419,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
21.907,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
24.883,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
26.384,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
27.874,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.089
31.353,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.089
34.322,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.089
35.81,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.019
38.786,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.019
40.274,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.019
41.762,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.019
43.25,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.019
44.738,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
49.207,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
50.69,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
52.193000000000005,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
54.67700000000001,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
56.188,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
59.165,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
60.652,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
64.408,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
66.39200000000001,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
68.37400000000001,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
69.888,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
72.872,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.196
74.36,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.196
77.331,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.196
78.819,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.196
83.839,0.0,0.0,-0.0999999999999943,1.228,1.171,-1.208,1.407
85.302,0.0,0.0,-0.0999999999999943,1.228,1.171,-1.208,1.407
86.824,0.0,0.0,-0.0999999999999943,1.228,1.171,-1.208,1.407
88.277,0.0,0.0,-0.0999999999999943,1.228,1.171,-1.208,1.407
91.273,0.0,0.0,-0.0999999999999943,1.228,1.171,-1.208,1.09
92.769,0.0,0.0,-0.0999999999999943,1.228,1.171,-1.208,1.09
94.262,0.0,0.0,-0.0999999999999943,1.228,1.171,-1.208,1.09
95.787,0.0,0.0,-0.0999999999999943,1.228,1.171,-1.208,1.09
99.259,0.0,0.0,-0.0999999999999943,1.228,1.171,-1.208,1.16
101.241,0.0,0.0,-0.0999999999999943,1.228,1.171,-1.208,1.16
104.218,0.0,0.0,-0.0999999999999943,1.228,1.171,-1.208,1.16
108.682,0.0,0.0,-0.0999999999999943,1.228,1.171,-1.208,1.16
110.197,0.0,0.0,-0.0999999999999943,1.228,1.171,-1.208,1.16
115.135,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
127.122,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
130.57399999999998,0.0,0.0,0.0,1.228,1.171,-1.208,1.089
132.578,0.0,0.0,0.0,1.228,1.171,-1.208,1.089
134.539,0.0,0.0,0.0,1.228,1.171,-1.208,1.089
138.01,0.0,0.0,0.0,1.228,1.171,-1.208,1.089
139.49800000000002,0.0,0.0,0.0,1.228,1.171,-1.208,1.089
142.495,0.0,0.0,0.0,1.228,1.171,-1.208,1.089
158.372,0.0,0.0,0.0,1.228,1.171,-1.208,1.089
165.792,0.0,0.0,0.0,1.228,1.171,-1.208,1.16
168.793,0.0,0.0,0.0,1.228,1.171,-1.208,1.16
171.737,0.0,0.0,0.0,1.228,1.171,-1.208,1.16
174.713,0.0,0.0,0.0,1.228,1.171,-1.208,1.16
176.201,0.0,0.0,0.0,1.228,1.171,-1.208,1.231
177.68900000000002,0.0,0.0,0.0,1.228,1.171,-1.208,1.231
179.178,0.0,0.0,0.0,1.228,1.171,-1.208,1.231
183.154,0.0,0.0,0.0,1.228,1.171,-1.208,1.231
185.129,0.0,0.0,0.0,1.228,1.171,-1.208,1.231
186.617,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
189.593,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
192.569,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
194.057,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
199.02,0.0,0.0,0.0,1.228,1.171,-1.208,1.161
202.492,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
204.01,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
205.49,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
206.954,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
209.956,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.125
211.468,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.125
213.941,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.125
216.405,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.125
217.892,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
219.405,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
220.891,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
223.844,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.09
229.812,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.089
246.181,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.089
249.159,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.23
251.142,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.23
253.36,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.054
256.364,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.054
259.533,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.054
261.079,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.054
264.904,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.054
267.43,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.301
269.414,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.301
271.398,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.301
272.886,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.301
275.862,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.196
277.35,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.196
278.838,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.196
281.822,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.196
284.329,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.196
285.783,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.089
287.271,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.089
288.75800000000004,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.089
291.734,0.0,0.1000000000000227,-0.0999999999999943,1.228,1.171,-1.208,1.089
