Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (rad),TCP_ry (rad),TCP_rz (rad),Robot_I (A)
1.984,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
3.472,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
4.96,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
6.448,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
9.424,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
10.912,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
12.4,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
13.888,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
15.376,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
18.352,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
20.337,0.0,0.0,0.0,1.228,1.171,-1.208,1.055
21.824,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
24.8,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
26.288,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
27.776,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
29.264,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
32.239999999999995,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
35.215999999999994,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
38.193,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
39.719,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
41.211,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
42.699,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
45.203,0.0,0.0,0.0,1.228,1.171,-1.208,1.125
46.666,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
49.673,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
51.165,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
54.144,0.0,0.0,0.0,1.228,1.171,-1.208,1.126
56.227,0.0,0.0,0.0,1.228,1.171,-1.208,1.09
58.161,0.0,0.0,0.0,1.228,1.171,-1.208,1.09
61.145,0.0,0.0,0.0,1.228,1.171,-1.208,1.09
62.625,0.0,0.0,0.0,1.228,1.171,-1.208,1.196
