Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (rad),TCP_ry (rad),TCP_rz (rad),Robot_I (A)
1.993,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
8.972000000000001,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
21.937,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
33.908,0.0,0.0,0.0,1.228,1.171,-1.208,1.091
35.9,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
37.895,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
39.891000000000005,0.0,0.0,0.0,1.228,1.171,-1.208,1.162
45.875,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
55.093,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
57.321,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
59.347,0.0,0.0,0.0,1.228,1.171,-1.208,0.915
61.347,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.161
63.364,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.161
65.456,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.161
67.65,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.161
69.84700000000001,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.161
71.878,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.161
73.926,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.161
75.898,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.161
77.984,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.161
80.175,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.056
82.233,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.056
84.24,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.056
86.48,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.056
88.50099999999999,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
90.506,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
92.468,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
94.461,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
96.532,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.126
98.575,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.092
102.524,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.092
104.624,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.092
106.622,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
108.644,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
110.637,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
112.606,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.091
116.623,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.162
118.616,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.162
120.584,0.0,0.0,0.0999999999999943,1.228,1.171,-1.208,1.162
122.579,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
124.602,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
126.592,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
128.56400000000002,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
130.659,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.056
132.657,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.95
134.67100000000002,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.95
136.65,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.95
139.64399999999998,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,0.95
141.66400000000002,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.127
143.628,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.127
145.648,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.127
147.642,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.127
155.62,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.091
167.563,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.091
169.559,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.091
171.59,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.091
173.58,0.0,0.1000000000000227,0.0999999999999943,1.228,1.171,-1.208,1.091
175.57,0.0,0.1000000000000227,0.1999999999999886,1.228,1.171,-1.208,1.091
177.563,0.0,0.1000000000000227,0.1999999999999886,1.228,1.171,-1.208,1.091
