Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,0.00281701656,-0.0140380859,0.0,0.11328125
1.0,4.0,0.0,0.000610351563,0.0,0.111328125
2.0,8.0,0.00281701656,0.07232666,0.0,0.11328125
3.0,12.0,0.0133808283,0.1675415,0.13333334,0.11328125
4.0,16.0,0.0225361325,0.251159668,0.13333334,0.11328125
5.0,20.0,0.02394464,0.276794434,0.266666681,0.109375
6.0,24.0,0.0309871826,0.291748047,0.4,0.111328125
7.0,28.0,0.0373254679,0.2783203,0.533333361,0.109375
8.0,32.0,0.0352127068,0.266113281,0.8,0.115234375
9.0,36.0,0.03450845,0.274963379,0.933333337,0.111328125
10.0,40.0,0.0267616566,0.296936035,1.2,0.111328125
11.0,44.0,0.0281701647,0.2975464,1.4666667,0.107421875
12.0,48.0,0.02887442,0.279541016,1.73333335,0.111328125
13.0,52.0,0.04577652,0.276184082,2.0,0.115234375
14.0,56.0,0.06338287,0.295410156,2.26666665,0.107421875
15.0,60.0,0.0711296648,0.348510742,2.66666675,0.111328125
16.0,64.0,0.07183392,0.357666016,3.0666666,0.111328125
17.0,68.0,0.0605658554,0.357666016,3.4666667,0.1171875
18.0,72.0,0.045072265,0.378723145,3.86666656,0.109375
19.0,76.0,0.0366212167,0.357666016,4.266667,0.107421875
20.0,80.0,0.0316914357,0.335693359,4.8,0.107421875
21.0,84.0,0.03239569,0.3363037,5.2,0.109375
22.0,88.0,0.0352127068,0.335388184,5.733333,0.115234375
23.0,92.0,0.0366212167,0.35736084,6.266667,0.109375
24.0,96.0,0.04225525,0.35736084,6.8,0.1171875
25.0,100.0,0.0436637551,0.357055664,7.4666667,0.109375
26.0,104.0,0.0415509939,0.355834961,8.0,0.115234375
27.0,108.0,0.0415509939,0.389099121,8.666667,0.111328125
28.0,112.0,0.0401424877,0.39642334,9.333333,0.1171875
29.0,116.0,0.0373254679,0.380249023,10.0,0.119140625
30.0,120.0,0.0380297229,0.37902832,10.666667,0.111328125
31.0,124.0,0.0394382328,0.3781128,11.4666662,0.11328125
32.0,128.0,0.0316914357,0.4083252,12.2666664,0.111328125
33.0,132.0,0.03450845,0.3955078,12.9333334,0.11328125
34.0,136.0,0.0394382328,0.3942871,13.7333336,0.111328125
35.0,140.0,0.0394382328,0.4156494,14.666667,0.11328125
36.0,144.0,0.0366212167,0.416259766,15.4666662,0.111328125
37.0,148.0,0.03450845,0.416870117,16.4,0.11328125
38.0,152.0,0.0373254679,0.416564941,17.2,0.11328125
39.0,156.0,0.04225525,0.437927246,18.1333332,0.11328125
40.0,160.0,0.0380297229,0.438232422,19.0666676,0.109375
41.0,164.0,0.0366212167,0.438232422,20.1333332,0.109375
42.0,168.0,0.04084674,0.416870117,21.0666676,0.11328125
43.0,172.0,0.0387339778,0.43762207,22.1333332,0.11328125
44.0,176.0,0.04084674,0.454406738,23.0666676,0.111328125
45.0,180.0,0.0380297229,0.444335938,24.1333332,0.11328125
46.0,184.0,0.0429595038,0.44921875,25.333334,0.109375
47.0,188.0,0.04436801,0.468139648,26.4,0.11328125
48.0,192.0,0.0387339778,0.474853516,27.4666672,0.111328125
49.0,196.0,0.04225525,0.456542969,28.666666,0.119140625
50.0,200.0,0.0394382328,0.454101563,29.8666668,0.111328125
51.0,204.0,0.045072265,0.454406738,31.0666676,0.11328125
52.0,208.0,0.04225525,0.469055176,32.2666664,0.107421875
53.0,212.0,0.0471850261,0.475463867,33.6,0.11328125
54.0,216.0,0.04929779,0.4751587,34.8,0.11328125
55.0,220.0,0.0436637551,0.474853516,36.1333351,0.11328125
56.0,224.0,0.0514105521,0.4953003,37.4666672,0.109375
57.0,228.0,0.0380297229,0.497131348,38.8,0.115234375
58.0,232.0,0.0521148071,0.476074219,40.2666664,0.11328125
59.0,236.0,0.0401424877,0.476074219,41.6,0.11328125
60.0,240.0,0.0415509939,0.494995117,43.0666656,0.115234375
61.0,244.0,0.0429595038,0.491333,44.5333328,0.111328125
62.0,248.0,0.04929779,0.4763794,46.0,0.11328125
63.0,250.0,0.04225525,0.462036133,47.4666672,0.10546875
64.0,250.0,0.0380297229,0.418396,48.9333344,0.11328125
65.0,250.0,0.04225525,0.3390503,50.5333328,0.111328125
66.0,250.0,0.03239569,0.299377441,52.0,0.119140625
67.0,250.0,0.0330999456,0.298156738,53.4666672,0.11328125
68.0,250.0,0.0295786746,0.3302002,54.9333344,0.111328125
69.0,250.0,0.04084674,0.321044922,56.4,0.11328125
70.0,250.0,0.03239569,0.2999878,58.0,0.109375
71.0,250.0,0.03239569,0.298156738,59.4666672,0.115234375
72.0,250.0,0.0330999456,0.319213867,60.9333344,0.109375
73.0,250.0,0.0429595038,0.334777832,62.4,0.111328125
74.0,250.0,0.03450845,0.3201294,63.8666649,0.111328125
