Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,0.0,-0.01586914,0.0,0.0703125
1.0,4.0,0.0,-0.00518798828,0.0,0.068359375
2.0,8.0,0.00070425414,0.04638672,0.0,0.0703125
3.0,12.0,0.009859558,0.179443359,0.13333334,0.06640625
4.0,16.0,0.0183106083,0.2874756,0.13333334,0.068359375
5.0,20.0,0.0211276244,0.298156738,0.266666681,0.072265625
6.0,24.0,0.0260574035,0.2960205,0.4,0.06640625
7.0,28.0,0.03239569,0.2758789,0.533333361,0.07421875
8.0,32.0,0.0338042,0.274963379,0.8,0.07421875
9.0,36.0,0.0316914357,0.2746582,0.933333337,0.068359375
10.0,40.0,0.02887442,0.276184082,1.2,0.06640625
11.0,44.0,0.0246488955,0.275268555,1.4666667,0.076171875
12.0,48.0,0.0267616566,0.296630859,1.73333335,0.06640625
13.0,52.0,0.0246488955,0.297851563,2.0,0.07421875
14.0,56.0,0.0253531486,0.3173828,2.26666665,0.072265625
15.0,60.0,0.0246488955,0.317993164,2.66666675,0.068359375
16.0,64.0,0.0514105521,0.3036499,3.0666666,0.06640625
17.0,68.0,0.0711296648,0.317688,3.4666667,0.06640625
18.0,72.0,0.0845105,0.354309082,3.86666656,0.0703125
19.0,76.0,0.0619743653,0.377502441,4.266667,0.07421875
20.0,80.0,0.04577652,0.377197266,4.66666651,0.07421875
21.0,84.0,0.0387339778,0.354919434,5.2,0.0703125
22.0,88.0,0.0401424877,0.3555298,5.733333,0.068359375
23.0,92.0,0.0366212167,0.3765869,6.266667,0.06640625
24.0,96.0,0.0260574035,0.358276367,6.8,0.076171875
25.0,100.0,0.02887442,0.3555298,7.4666667,0.068359375
26.0,104.0,0.0352127068,0.3552246,8.0,0.068359375
27.0,108.0,0.04225525,0.3765869,8.666667,0.07421875
28.0,112.0,0.04225525,0.393676758,9.333333,0.06640625
29.0,116.0,0.0401424877,0.39276123,10.0,0.0625
30.0,120.0,0.0338042,0.377502441,10.666667,0.068359375
31.0,124.0,0.03591696,0.378417969,11.4666662,0.072265625
32.0,128.0,0.0267616566,0.377502441,12.2666664,0.068359375
33.0,132.0,0.0274659116,0.393676758,12.9333334,0.064453125
34.0,136.0,0.0330999456,0.393676758,13.7333336,0.0703125
35.0,140.0,0.03239569,0.4071045,14.666667,0.06640625
36.0,144.0,0.03450845,0.400085449,15.4666662,0.068359375
37.0,148.0,0.0373254679,0.3942871,16.4,0.068359375
38.0,152.0,0.0295786746,0.40802002,17.2,0.072265625
39.0,156.0,0.0295786746,0.429077148,18.1333332,0.068359375
40.0,160.0,0.0366212167,0.4360962,19.0666676,0.0703125
41.0,164.0,0.0316914357,0.416870117,20.1333332,0.0703125
42.0,168.0,0.0366212167,0.415344238,21.0666676,0.0703125
43.0,172.0,0.03450845,0.4284668,22.1333332,0.0703125
44.0,176.0,0.0338042,0.437011719,23.2,0.0703125
45.0,180.0,0.0366212167,0.4156494,24.2666664,0.06640625
46.0,184.0,0.0380297229,0.4296875,25.333334,0.0703125
47.0,188.0,0.0366212167,0.452880859,26.4,0.06640625
48.0,192.0,0.03591696,0.4421997,27.6,0.068359375
49.0,196.0,0.03239569,0.436401367,28.666666,0.0703125
50.0,200.0,0.0380297229,0.437011719,29.8666668,0.06640625
51.0,204.0,0.0436637551,0.447998047,31.0666676,0.064453125
52.0,208.0,0.03450845,0.452575684,32.4,0.07421875
53.0,212.0,0.0330999456,0.4522705,33.6,0.068359375
54.0,216.0,0.0401424877,0.4473877,34.9333344,0.072265625
55.0,220.0,0.0464807749,0.452880859,36.1333351,0.068359375
