Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,0.00211276254,-0.0146484375,0.0,0.12109375
1.0,4.0,0.00070425414,-0.009765625,0.0,0.119140625
2.0,8.0,0.006338287,0.0616455078,0.0,0.126953125
3.0,12.0,0.0140850823,0.181274414,0.13333334,0.12890625
4.0,16.0,0.0246488955,0.271911621,0.13333334,0.125
5.0,20.0,0.0253531486,0.292053223,0.266666681,0.123046875
6.0,24.0,0.0267616566,0.276794434,0.4,0.123046875
7.0,28.0,0.0352127068,0.260009766,0.533333361,0.123046875
8.0,32.0,0.03239569,0.260620117,0.6666667,0.123046875
9.0,36.0,0.03591696,0.294189453,0.933333337,0.125
10.0,40.0,0.0281701647,0.31829834,1.2,0.123046875
11.0,44.0,0.0218318775,0.299682617,1.4666667,0.12109375
12.0,48.0,0.0253531486,0.2975464,1.73333335,0.126953125
13.0,52.0,0.0281701647,0.2987671,2.0,0.12109375
14.0,56.0,0.0316914357,0.319824219,2.26666665,0.125
15.0,60.0,0.0507062972,0.3189087,2.66666675,0.123046875
16.0,64.0,0.05915735,0.319824219,3.0666666,0.123046875
17.0,68.0,0.06549563,0.319519043,3.33333325,0.115234375
18.0,72.0,0.06408713,0.377197266,3.86666656,0.125
19.0,76.0,0.0549318232,0.3955078,4.266667,0.119140625
20.0,80.0,0.0507062972,0.390625,4.66666651,0.126953125
21.0,84.0,0.045072265,0.37902832,5.2,0.130859375
22.0,88.0,0.0394382328,0.378723145,5.733333,0.123046875
23.0,92.0,0.045072265,0.35736084,6.266667,0.125
24.0,96.0,0.0380297229,0.3567505,6.8,0.126953125
25.0,100.0,0.03450845,0.357055664,7.4666667,0.126953125
26.0,104.0,0.0380297229,0.364379883,8.0,0.125
27.0,108.0,0.0387339778,0.393981934,8.666667,0.12109375
28.0,112.0,0.0380297229,0.3829956,9.333333,0.125
29.0,116.0,0.0394382328,0.379943848,10.0,0.12109375
30.0,120.0,0.0387339778,0.37902832,10.666667,0.125
31.0,124.0,0.04225525,0.392456055,11.4666662,0.12109375
32.0,128.0,0.0436637551,0.3945923,12.1333332,0.125
33.0,132.0,0.0436637551,0.3942871,12.9333334,0.125
34.0,136.0,0.0436637551,0.3955078,13.7333336,0.125
35.0,140.0,0.048593536,0.401000977,14.5333338,0.123046875
36.0,144.0,0.04084674,0.39855957,15.4666662,0.125
37.0,148.0,0.0429595038,0.37902832,16.2666664,0.123046875
38.0,152.0,0.04225525,0.394897461,17.2,0.123046875
39.0,156.0,0.0464807749,0.415344238,18.1333332,0.12890625
40.0,160.0,0.0415509939,0.416870117,19.0666676,0.123046875
41.0,164.0,0.04225525,0.416564941,20.0,0.119140625
42.0,168.0,0.0464807749,0.416564941,21.0666676,0.123046875
43.0,172.0,0.0401424877,0.438232422,22.1333332,0.123046875
44.0,176.0,0.04577652,0.43762207,23.0666676,0.125
45.0,180.0,0.0464807749,0.438842773,24.1333332,0.123046875
46.0,184.0,0.0394382328,0.421447754,25.333334,0.119140625
47.0,188.0,0.04084674,0.442504883,26.4,0.119140625
48.0,192.0,0.0436637551,0.4537964,27.4666672,0.12109375
49.0,196.0,0.0429595038,0.438842773,28.666666,0.12109375
50.0,200.0,0.0436637551,0.453186035,29.8666668,0.126953125
51.0,204.0,0.0380297229,0.454406738,31.0666676,0.12109375
52.0,208.0,0.0380297229,0.475463867,32.2666664,0.12109375
53.0,212.0,0.0429595038,0.475463867,33.6,0.125
54.0,216.0,0.04788928,0.4547119,34.8,0.123046875
55.0,220.0,0.03591696,0.474853516,36.1333351,0.126953125
56.0,224.0,0.0436637551,0.4812622,37.4666672,0.12109375
57.0,228.0,0.0429595038,0.476989746,38.8,0.125
58.0,232.0,0.052819062,0.475463867,40.2666664,0.126953125
59.0,236.0,0.04084674,0.495910645,41.6,0.125
60.0,240.0,0.04929779,0.498046875,43.0666656,0.12109375
61.0,244.0,0.045072265,0.51361084,44.5333328,0.123046875
62.0,248.0,0.0521148071,0.4977417,46.0,0.125
63.0,250.0,0.0464807749,0.47668457,47.4666672,0.125
64.0,250.0,0.04788928,0.435791016,48.9333344,0.123046875
65.0,250.0,0.02887442,0.357055664,50.4,0.123046875
66.0,250.0,0.04225525,0.315551758,52.0,0.126953125
67.0,250.0,0.0253531486,0.297851563,53.4666672,0.12890625
68.0,250.0,0.0309871826,0.319519043,54.9333344,0.126953125
69.0,250.0,0.02394464,0.3201294,56.4,0.1171875
70.0,250.0,0.0309871826,0.319824219,57.8666649,0.125
71.0,250.0,0.02887442,0.317077637,59.4666672,0.12109375
72.0,250.0,0.0260574035,0.319824219,60.9333344,0.125
73.0,250.0,0.0330999456,0.321960449,62.4,0.119140625
74.0,250.0,0.02887442,0.299377441,63.8666649,0.125
75.0,250.0,0.0274659116,0.30456543,65.3333359,0.12109375
76.0,250.0,0.0309871826,0.319824219,66.9333344,0.123046875
77.0,250.0,0.03591696,0.3201294,68.4,0.123046875
78.0,250.0,0.0281701647,0.304260254,69.86667,0.123046875
79.0,250.0,0.0352127068,0.319824219,71.3333359,0.125
80.0,250.0,0.0302829277,0.319213867,72.8,0.123046875
81.0,250.0,0.0380297229,0.299377441,74.4,0.123046875
82.0,250.0,0.0330999456,0.315856934,75.86667,0.12109375
83.0,250.0,0.03239569,0.32043457,77.3333359,0.12109375
84.0,250.0,0.0373254679,0.319213867,78.8,0.125
85.0,250.0,0.0330999456,0.319213867,80.26667,0.119140625
86.0,250.0,0.03239569,0.319519043,81.73333,0.12890625
87.0,250.0,0.0338042,0.3137207,83.3333359,0.123046875
