Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,-0.00140850828,-0.0161743164,0.13333334,0.103515625
1.0,4.0,-0.006338287,-0.00213623047,0.13333334,0.103515625
2.0,8.0,-0.00070425414,0.0497436523,0.13333334,0.09765625
3.0,12.0,-0.00140850828,0.1651001,0.13333334,0.09765625
4.0,16.0,-0.00140850828,0.285339355,0.13333334,0.099609375
5.0,20.0,0.00070425414,0.2960205,0.266666681,0.103515625
6.0,24.0,0.00352127058,0.296630859,0.4,0.103515625
7.0,28.0,0.0126765743,0.2746582,0.533333361,0.107421875
8.0,32.0,0.0387339778,0.260620117,0.8,0.09765625
9.0,36.0,0.03239569,0.270080566,0.933333337,0.1015625
10.0,40.0,0.04225525,0.2947998,1.2,0.095703125
11.0,44.0,0.0521148071,0.309753418,1.4666667,0.099609375
12.0,48.0,0.0401424877,0.316772461,1.73333335,0.1015625
13.0,52.0,0.03239569,0.3289795,2.0,0.10546875
14.0,56.0,0.03591696,0.33416748,2.26666665,0.1015625
15.0,60.0,0.04577652,0.334472656,2.66666675,0.099609375
16.0,64.0,0.07183392,0.333557129,3.0666666,0.09375
17.0,68.0,0.0788764656,0.348510742,3.4666667,0.099609375
18.0,72.0,0.07042541,0.387268066,3.86666656,0.10546875
19.0,76.0,0.06690414,0.39276123,4.266667,0.10546875
20.0,80.0,0.05422757,0.36315918,4.8,0.103515625
21.0,84.0,0.0380297229,0.3366089,5.2,0.1015625
22.0,88.0,0.03239569,0.355834961,5.733333,0.10546875
23.0,92.0,0.02887442,0.3552246,6.266667,0.10546875
24.0,96.0,0.0330999456,0.334777832,6.8,0.099609375
25.0,100.0,0.04225525,0.353393555,7.4666667,0.103515625
26.0,104.0,0.0500020422,0.3765869,8.0,0.09765625
27.0,108.0,0.052819062,0.386352539,8.666667,0.103515625
28.0,112.0,0.0373254679,0.393676758,9.333333,0.099609375
29.0,116.0,0.0415509939,0.382385254,10.0,0.103515625
30.0,120.0,0.0415509939,0.390625,10.8,0.10546875
31.0,124.0,0.0373254679,0.413818359,11.4666662,0.1015625
32.0,128.0,0.03450845,0.4147339,12.2666664,0.10546875
33.0,132.0,0.0330999456,0.395202637,13.0666666,0.109375
34.0,136.0,0.0338042,0.39276123,13.8666668,0.1015625
35.0,140.0,0.0338042,0.3930664,14.666667,0.10546875
36.0,144.0,0.03239569,0.3955078,15.4666662,0.103515625
37.0,148.0,0.0309871826,0.393981934,16.4,0.095703125
38.0,152.0,0.0309871826,0.414123535,17.2,0.09765625
39.0,156.0,0.0309871826,0.4360962,18.1333332,0.1015625
40.0,160.0,0.0338042,0.422363281,19.0666676,0.103515625
41.0,164.0,0.0281701647,0.414123535,20.1333332,0.103515625
42.0,168.0,0.0352127068,0.4360962,21.0666676,0.09765625
43.0,172.0,0.0401424877,0.436401367,22.1333332,0.10546875
44.0,176.0,0.0380297229,0.452575684,23.2,0.107421875
45.0,180.0,0.0387339778,0.437927246,24.2666664,0.103515625
46.0,184.0,0.03450845,0.4360962,25.333334,0.1015625
47.0,188.0,0.02887442,0.436401367,26.4,0.099609375
48.0,192.0,0.0415509939,0.435791016,27.6,0.103515625
49.0,196.0,0.0352127068,0.437011719,28.666666,0.099609375
50.0,200.0,0.0373254679,0.436706543,29.8666668,0.103515625
51.0,204.0,0.0387339778,0.451660156,31.0666676,0.103515625
52.0,208.0,0.04084674,0.45135498,32.4,0.1015625
53.0,212.0,0.0500020422,0.452880859,33.6,0.099609375
54.0,216.0,0.0464807749,0.4522705,34.9333344,0.099609375
55.0,220.0,0.0429595038,0.437011719,36.2666664,0.1015625
56.0,224.0,0.04436801,0.452575684,37.6,0.1015625
