Time (ms),Nset (1/min),Torque (Nm),Current (V),Angle (deg),Depth (mm)
0.0,0.0,0.00281701656,-0.0140380859,0.0,0.060546875
1.0,4.0,0.00281701656,-0.0146484375,0.0,0.05859375
2.0,8.0,0.005634033,0.05218506,0.0,0.0625
3.0,12.0,0.0176063534,0.1864624,0.13333334,0.060546875
4.0,16.0,0.0246488955,0.273132324,0.13333334,0.0625
5.0,20.0,0.0267616566,0.27557373,0.266666681,0.05859375
6.0,24.0,0.0302829277,0.26550293,0.4,0.064453125
7.0,28.0,0.03450845,0.261230469,0.533333361,0.064453125
8.0,32.0,0.0366212167,0.261230469,0.8,0.0625
9.0,36.0,0.0309871826,0.274963379,0.933333337,0.0625
10.0,40.0,0.0260574035,0.2975464,1.2,0.05859375
11.0,44.0,0.0260574035,0.277709961,1.4666667,0.060546875
12.0,48.0,0.02394464,0.276794434,1.73333335,0.064453125
13.0,52.0,0.0246488955,0.2960205,2.0,0.0625
14.0,56.0,0.02394464,0.297851563,2.26666665,0.064453125
15.0,60.0,0.0260574035,0.319213867,2.66666675,0.0546875
16.0,64.0,0.04788928,0.300598145,3.0666666,0.0625
17.0,68.0,0.05774884,0.2984619,3.4666667,0.0625
18.0,72.0,0.0676084,0.34942627,3.86666656,0.0625
19.0,76.0,0.0753551945,0.357666016,4.266667,0.060546875
20.0,80.0,0.06127011,0.3567505,4.8,0.06640625
21.0,84.0,0.0500020422,0.3375244,5.2,0.068359375
22.0,88.0,0.0464807749,0.357055664,5.733333,0.064453125
23.0,92.0,0.04084674,0.377197266,6.266667,0.0546875
24.0,96.0,0.0373254679,0.35736084,6.9333334,0.0625
25.0,100.0,0.0352127068,0.3375244,7.4666667,0.060546875
26.0,104.0,0.03591696,0.3564453,8.0,0.064453125
27.0,108.0,0.0281701647,0.358886719,8.666667,0.064453125
28.0,112.0,0.0316914357,0.3579712,9.333333,0.060546875
29.0,116.0,0.0373254679,0.378417969,10.0,0.0625
30.0,120.0,0.045072265,0.3579712,10.8,0.060546875
